day,metric,mean,q025,q975,date,specialty
41,nwm52_total,0,0,0,25/12/2022,Cardiology
41,nwm78_total,0,0,0,25/12/2022,Cardiology
41,wl_Deferred,0,0,0,25/12/2022,Cardiology
41,wl_Planned,120,120,120,25/12/2022,Cardiology
41,wl_size_active,128,128,128,25/12/2022,Cardiology
42,nwm104_total,0,0,0,26/12/2022,Cardiology
42,nwm52_total,0,0,0,26/12/2022,Cardiology
42,nwm78_total,0,0,0,26/12/2022,Cardiology
42,wl_Deferred,0,0,0,26/12/2022,Cardiology
42,wl_Planned,124,124,124,26/12/2022,Cardiology
42,wl_size_active,128,128,128,26/12/2022,Cardiology
43,nwm104_total,0,0,0,27/12/2022,Cardiology
43,nwm52_total,0,0,0,27/12/2022,Cardiology
43,nwm78_total,0,0,0,27/12/2022,Cardiology
43,wl_Deferred,0,0,0,27/12/2022,Cardiology
43,wl_Planned,121,121,121,27/12/2022,Cardiology
43,wl_size_active,128,128,128,27/12/2022,Cardiology
44,nwm104_total,0,0,0,28/12/2022,Cardiology
44,nwm52_total,0,0,0,28/12/2022,Cardiology
44,nwm78_total,0,0,0,28/12/2022,Cardiology
44,wl_Deferred,0,0,0,28/12/2022,Cardiology
44,wl_Planned,122,122,122,28/12/2022,Cardiology
44,wl_size_active,125,125,125,28/12/2022,Cardiology
45,nwm104_total,0,0,0,29/12/2022,Cardiology
45,nwm52_total,0,0,0,29/12/2022,Cardiology
45,nwm78_total,0,0,0,29/12/2022,Cardiology
45,wl_Deferred,0,0,0,29/12/2022,Cardiology
45,wl_Planned,122,122,122,29/12/2022,Cardiology
45,wl_size_active,124,124,124,29/12/2022,Cardiology
46,nwm104_total,0,0,0,30/12/2022,Cardiology
46,nwm52_total,0,0,0,30/12/2022,Cardiology
46,nwm78_total,0,0,0,30/12/2022,Cardiology
46,wl_Deferred,0,0,0,30/12/2022,Cardiology
46,wl_Planned,122,122,122,30/12/2022,Cardiology
46,wl_size_active,126,126,126,30/12/2022,Cardiology
47,nwm104_total,0,0,0,31/12/2022,Cardiology
47,nwm52_total,0,0,0,31/12/2022,Cardiology
47,nwm78_total,0,0,0,31/12/2022,Cardiology
47,wl_Deferred,0,0,0,31/12/2022,Cardiology
47,wl_Planned,124,124,124,31/12/2022,Cardiology
47,wl_size_active,125,125,125,31/12/2022,Cardiology
48,nwm104_total,0,0,0,01/01/2023,Cardiology
48,nwm52_total,0,0,0,01/01/2023,Cardiology
48,nwm78_total,0,0,0,01/01/2023,Cardiology
48,wl_Deferred,0,0,0,01/01/2023,Cardiology
48,wl_Planned,126,126,126,01/01/2023,Cardiology
48,wl_size_active,122,122,122,01/01/2023,Cardiology
49,nwm104_total,0,0,0,02/01/2023,Cardiology
49,nwm52_total,0,0,0,02/01/2023,Cardiology
49,nwm78_total,0,0,0,02/01/2023,Cardiology
49,wl_Deferred,0,0,0,02/01/2023,Cardiology
49,wl_Planned,128,128,128,02/01/2023,Cardiology
49,wl_size_active,123,123,123,02/01/2023,Cardiology
50,nwm104_total,0,0,0,03/01/2023,Cardiology
50,nwm52_total,0,0,0,03/01/2023,Cardiology
50,nwm78_total,0,0,0,03/01/2023,Cardiology
50,wl_Deferred,0,0,0,03/01/2023,Cardiology
50,wl_Planned,129,129,129,03/01/2023,Cardiology
50,wl_size_active,122,122,122,03/01/2023,Cardiology
51,nwm104_total,0,0,0,04/01/2023,Cardiology
51,nwm52_total,0,0,0,04/01/2023,Cardiology
51,nwm78_total,0,0,0,04/01/2023,Cardiology
51,wl_Deferred,0,0,0,04/01/2023,Cardiology
51,wl_Planned,133,133,133,04/01/2023,Cardiology
51,wl_size_active,124,124,124,04/01/2023,Cardiology
52,nwm104_total,0,0,0,05/01/2023,Cardiology
52,nwm52_total,0,0,0,05/01/2023,Cardiology
52,nwm78_total,0,0,0,05/01/2023,Cardiology
52,wl_Deferred,0,0,0,05/01/2023,Cardiology
52,wl_Planned,133,133,133,05/01/2023,Cardiology
52,wl_size_active,124,124,124,05/01/2023,Cardiology
53,nwm104_total,0,0,0,06/01/2023,Cardiology
53,nwm52_total,0,0,0,06/01/2023,Cardiology
53,nwm78_total,0,0,0,06/01/2023,Cardiology
53,wl_Deferred,0,0,0,06/01/2023,Cardiology
53,wl_Planned,132,132,132,06/01/2023,Cardiology
53,wl_size_active,121,121,121,06/01/2023,Cardiology
54,nwm104_total,0,0,0,07/01/2023,Cardiology
54,nwm52_total,0,0,0,07/01/2023,Cardiology
54,nwm78_total,0,0,0,07/01/2023,Cardiology
54,wl_Deferred,0,0,0,07/01/2023,Cardiology
54,wl_Planned,134,134,134,07/01/2023,Cardiology
54,wl_size_active,121,121,121,07/01/2023,Cardiology
55,nwm104_total,0,0,0,08/01/2023,Cardiology
55,nwm52_total,0,0,0,08/01/2023,Cardiology
55,nwm78_total,0,0,0,08/01/2023,Cardiology
55,wl_Deferred,0,0,0,08/01/2023,Cardiology
55,wl_Planned,130,130,130,08/01/2023,Cardiology
55,wl_size_active,121,121,121,08/01/2023,Cardiology
56,nwm104_total,0,0,0,09/01/2023,Cardiology
56,nwm52_total,0,0,0,09/01/2023,Cardiology
56,nwm78_total,0,0,0,09/01/2023,Cardiology
56,wl_Deferred,0,0,0,09/01/2023,Cardiology
56,wl_Planned,128,128,128,09/01/2023,Cardiology
56,wl_size_active,120,120,120,09/01/2023,Cardiology
57,nwm104_total,0,0,0,10/01/2023,Cardiology
57,nwm52_total,0,0,0,10/01/2023,Cardiology
57,nwm78_total,0,0,0,10/01/2023,Cardiology
57,wl_Deferred,0,0,0,10/01/2023,Cardiology
57,wl_Planned,131,131,131,10/01/2023,Cardiology
57,wl_size_active,118,118,118,10/01/2023,Cardiology
58,nwm104_total,0,0,0,11/01/2023,Cardiology
58,nwm52_total,0,0,0,11/01/2023,Cardiology
58,nwm78_total,0,0,0,11/01/2023,Cardiology
58,wl_Deferred,0,0,0,11/01/2023,Cardiology
58,wl_Planned,131,131,131,11/01/2023,Cardiology
58,wl_size_active,119,119,119,11/01/2023,Cardiology
59,nwm104_total,0,0,0,12/01/2023,Cardiology
59,nwm52_total,0,0,0,12/01/2023,Cardiology
59,nwm78_total,0,0,0,12/01/2023,Cardiology
59,wl_Deferred,0,0,0,12/01/2023,Cardiology
59,wl_Planned,131,131,131,12/01/2023,Cardiology
59,wl_size_active,113,113,113,12/01/2023,Cardiology
60,nwm104_total,0,0,0,13/01/2023,Cardiology
60,nwm52_total,0,0,0,13/01/2023,Cardiology
60,nwm78_total,0,0,0,13/01/2023,Cardiology
60,wl_Deferred,0,0,0,13/01/2023,Cardiology
60,wl_Planned,132,132,132,13/01/2023,Cardiology
60,wl_size_active,108,108,108,13/01/2023,Cardiology
61,nwm104_total,0,0,0,14/01/2023,Cardiology
61,nwm52_total,0,0,0,14/01/2023,Cardiology
61,nwm78_total,0,0,0,14/01/2023,Cardiology
61,wl_Deferred,0,0,0,14/01/2023,Cardiology
61,wl_Planned,132,132,132,14/01/2023,Cardiology
61,wl_size_active,107,107,107,14/01/2023,Cardiology
62,nwm104_total,0,0,0,15/01/2023,Cardiology
62,nwm52_total,0,0,0,15/01/2023,Cardiology
62,nwm78_total,0,0,0,15/01/2023,Cardiology
62,wl_Deferred,0,0,0,15/01/2023,Cardiology
62,wl_Planned,132,132,132,15/01/2023,Cardiology
62,wl_size_active,108,108,108,15/01/2023,Cardiology
63,nwm104_total,0,0,0,16/01/2023,Cardiology
63,nwm52_total,0,0,0,16/01/2023,Cardiology
63,nwm78_total,0,0,0,16/01/2023,Cardiology
63,wl_Deferred,0,0,0,16/01/2023,Cardiology
63,wl_Planned,133,133,133,16/01/2023,Cardiology
63,wl_size_active,106,106,106,16/01/2023,Cardiology
64,nwm104_total,0,0,0,17/01/2023,Cardiology
64,nwm52_total,0,0,0,17/01/2023,Cardiology
64,nwm78_total,0,0,0,17/01/2023,Cardiology
64,wl_Deferred,0,0,0,17/01/2023,Cardiology
64,wl_Planned,133,133,133,17/01/2023,Cardiology
64,wl_size_active,106,106,106,17/01/2023,Cardiology
65,nwm104_total,0,0,0,18/01/2023,Cardiology
65,nwm52_total,0,0,0,18/01/2023,Cardiology
65,nwm78_total,0,0,0,18/01/2023,Cardiology
65,wl_Deferred,0,0,0,18/01/2023,Cardiology
65,wl_Planned,135,135,135,18/01/2023,Cardiology
65,wl_size_active,107,107,107,18/01/2023,Cardiology
66,nwm104_total,0,0,0,19/01/2023,Cardiology
66,nwm52_total,0,0,0,19/01/2023,Cardiology
66,nwm78_total,0,0,0,19/01/2023,Cardiology
66,wl_Deferred,0,0,0,19/01/2023,Cardiology
66,wl_Planned,130,130,130,19/01/2023,Cardiology
66,wl_size_active,110,110,110,19/01/2023,Cardiology
67,nwm104_total,0,0,0,20/01/2023,Cardiology
67,nwm52_total,0,0,0,20/01/2023,Cardiology
67,nwm78_total,0,0,0,20/01/2023,Cardiology
67,wl_Deferred,0,0,0,20/01/2023,Cardiology
67,wl_Planned,126,126,126,20/01/2023,Cardiology
67,wl_size_active,110,110,110,20/01/2023,Cardiology
68,nwm104_total,0,0,0,21/01/2023,Cardiology
68,nwm52_total,0,0,0,21/01/2023,Cardiology
68,nwm78_total,0,0,0,21/01/2023,Cardiology
68,wl_Deferred,0,0,0,21/01/2023,Cardiology
68,wl_Planned,126,126,126,21/01/2023,Cardiology
68,wl_size_active,111,111,111,21/01/2023,Cardiology
69,nwm104_total,0,0,0,22/01/2023,Cardiology
69,nwm52_total,0,0,0,22/01/2023,Cardiology
69,nwm78_total,0,0,0,22/01/2023,Cardiology
69,wl_Deferred,0,0,0,22/01/2023,Cardiology
69,wl_Planned,129,129,129,22/01/2023,Cardiology
69,wl_size_active,111,111,111,22/01/2023,Cardiology
70,nwm104_total,0,0,0,23/01/2023,Cardiology
70,nwm52_total,0,0,0,23/01/2023,Cardiology
70,nwm78_total,0,0,0,23/01/2023,Cardiology
70,wl_Deferred,0,0,0,23/01/2023,Cardiology
70,wl_Planned,129,129,129,23/01/2023,Cardiology
70,wl_size_active,112,112,112,23/01/2023,Cardiology
71,nwm104_total,0,0,0,24/01/2023,Cardiology
71,nwm52_total,0,0,0,24/01/2023,Cardiology
71,nwm78_total,0,0,0,24/01/2023,Cardiology
71,wl_Deferred,0,0,0,24/01/2023,Cardiology
71,wl_Planned,129,129,129,24/01/2023,Cardiology
71,wl_size_active,109,109,109,24/01/2023,Cardiology
72,nwm104_total,0,0,0,25/01/2023,Cardiology
72,nwm52_total,0,0,0,25/01/2023,Cardiology
72,nwm78_total,0,0,0,25/01/2023,Cardiology
72,wl_Deferred,0,0,0,25/01/2023,Cardiology
72,wl_Planned,126,126,126,25/01/2023,Cardiology
72,wl_size_active,109,109,109,25/01/2023,Cardiology
73,nwm104_total,0,0,0,26/01/2023,Cardiology
73,nwm52_total,0,0,0,26/01/2023,Cardiology
73,nwm78_total,0,0,0,26/01/2023,Cardiology
73,wl_Deferred,0,0,0,26/01/2023,Cardiology
73,wl_Planned,126,126,126,26/01/2023,Cardiology
73,wl_size_active,110,110,110,26/01/2023,Cardiology
74,nwm104_total,0,0,0,27/01/2023,Cardiology
74,nwm52_total,0,0,0,27/01/2023,Cardiology
74,nwm78_total,0,0,0,27/01/2023,Cardiology
74,wl_Deferred,0,0,0,27/01/2023,Cardiology
74,wl_Planned,128,128,128,27/01/2023,Cardiology
74,wl_size_active,108,108,108,27/01/2023,Cardiology
75,nwm104_total,0,0,0,28/01/2023,Cardiology
75,nwm52_total,0,0,0,28/01/2023,Cardiology
75,nwm78_total,0,0,0,28/01/2023,Cardiology
75,wl_Deferred,0,0,0,28/01/2023,Cardiology
75,wl_Planned,125,125,125,28/01/2023,Cardiology
75,wl_size_active,106,106,106,28/01/2023,Cardiology
76,nwm104_total,0,0,0,29/01/2023,Cardiology
76,nwm52_total,0,0,0,29/01/2023,Cardiology
76,nwm78_total,0,0,0,29/01/2023,Cardiology
76,wl_Deferred,0,0,0,29/01/2023,Cardiology
76,wl_Planned,124,124,124,29/01/2023,Cardiology
76,wl_size_active,103,103,103,29/01/2023,Cardiology
77,nwm104_total,0,0,0,30/01/2023,Cardiology
77,nwm52_total,0,0,0,30/01/2023,Cardiology
77,nwm78_total,0,0,0,30/01/2023,Cardiology
77,wl_Deferred,0,0,0,30/01/2023,Cardiology
77,wl_Planned,124,124,124,30/01/2023,Cardiology
77,wl_size_active,102,102,102,30/01/2023,Cardiology
78,nwm104_total,0,0,0,31/01/2023,Cardiology
78,nwm52_total,0,0,0,31/01/2023,Cardiology
78,nwm78_total,0,0,0,31/01/2023,Cardiology
78,wl_Deferred,0,0,0,31/01/2023,Cardiology
78,wl_Planned,125,125,125,31/01/2023,Cardiology
78,wl_size_active,102,102,102,31/01/2023,Cardiology
79,nwm104_total,0,0,0,01/02/2023,Cardiology
79,nwm52_total,0,0,0,01/02/2023,Cardiology
79,nwm78_total,0,0,0,01/02/2023,Cardiology
79,wl_Deferred,0,0,0,01/02/2023,Cardiology
79,wl_Planned,122,122,122,01/02/2023,Cardiology
79,wl_size_active,99,99,99,01/02/2023,Cardiology
80,nwm104_total,0,0,0,02/02/2023,Cardiology
80,nwm52_total,0,0,0,02/02/2023,Cardiology
80,nwm78_total,0,0,0,02/02/2023,Cardiology
80,wl_Deferred,0,0,0,02/02/2023,Cardiology
80,wl_Planned,123,123,123,02/02/2023,Cardiology
80,wl_size_active,99,99,99,02/02/2023,Cardiology
81,nwm104_total,0,0,0,03/02/2023,Cardiology
81,nwm52_total,0,0,0,03/02/2023,Cardiology
81,nwm78_total,0,0,0,03/02/2023,Cardiology
81,wl_Deferred,0,0,0,03/02/2023,Cardiology
81,wl_Planned,123,123,123,03/02/2023,Cardiology
81,wl_size_active,96,96,96,03/02/2023,Cardiology
82,nwm104_total,0,0,0,04/02/2023,Cardiology
82,nwm52_total,0,0,0,04/02/2023,Cardiology
82,nwm78_total,0,0,0,04/02/2023,Cardiology
