day,metric,mean,q025,q975,date,specialty
16,nwm78_total,3,3,3,30/11/2022,Vascular Surgery
16,wl_Deferred,0,0,0,30/11/2022,Vascular Surgery
16,wl_Planned,1,1,1,30/11/2022,Vascular Surgery
16,wl_size_active,136,136,136,30/11/2022,Vascular Surgery
17,nwl104_total,0,0,0,01/12/2022,Vascular Surgery
17,nwl52_total,89,89,89,01/12/2022,Vascular Surgery
17,nwm104_total,0,0,0,01/12/2022,Vascular Surgery
17,nwm52_total,47,47,47,01/12/2022,Vascular Surgery
17,nwm78_total,3,3,3,01/12/2022,Vascular Surgery
17,wl_Deferred,0,0,0,01/12/2022,Vascular Surgery
17,wl_Planned,1,1,1,01/12/2022,Vascular Surgery
17,wl_size_active,136,136,136,01/12/2022,Vascular Surgery
18,nwl104_total,0,0,0,02/12/2022,Vascular Surgery
18,nwl52_total,89,89,89,02/12/2022,Vascular Surgery
18,nwm104_total,0,0,0,02/12/2022,Vascular Surgery
18,nwm52_total,47,47,47,02/12/2022,Vascular Surgery
18,nwm78_total,3,3,3,02/12/2022,Vascular Surgery
18,wl_Deferred,0,0,0,02/12/2022,Vascular Surgery
18,wl_Planned,1,1,1,02/12/2022,Vascular Surgery
18,wl_size_active,136,136,136,02/12/2022,Vascular Surgery
19,nwl104_total,0,0,0,03/12/2022,Vascular Surgery
19,nwl52_total,90,90,90,03/12/2022,Vascular Surgery
19,nwm104_total,0,0,0,03/12/2022,Vascular Surgery
19,nwm52_total,47,47,47,03/12/2022,Vascular Surgery
19,nwm78_total,3,3,3,03/12/2022,Vascular Surgery
19,wl_Deferred,0,0,0,03/12/2022,Vascular Surgery
19,wl_Planned,1,1,1,03/12/2022,Vascular Surgery
19,wl_size_active,137,137,137,03/12/2022,Vascular Surgery
20,nwl104_total,0,0,0,04/12/2022,Vascular Surgery
20,nwl52_total,90,90,90,04/12/2022,Vascular Surgery
20,nwm104_total,0,0,0,04/12/2022,Vascular Surgery
20,nwm52_total,47,47,47,04/12/2022,Vascular Surgery
20,nwm78_total,3,3,3,04/12/2022,Vascular Surgery
20,wl_Deferred,0,0,0,04/12/2022,Vascular Surgery
20,wl_Planned,1,1,1,04/12/2022,Vascular Surgery
20,wl_size_active,137,137,137,04/12/2022,Vascular Surgery
21,nwl104_total,0,0,0,05/12/2022,Vascular Surgery
21,nwl52_total,91,91,91,05/12/2022,Vascular Surgery
21,nwm104_total,0,0,0,05/12/2022,Vascular Surgery
21,nwm52_total,47,47,47,05/12/2022,Vascular Surgery
21,nwm78_total,3,3,3,05/12/2022,Vascular Surgery
21,wl_Deferred,0,0,0,05/12/2022,Vascular Surgery
21,wl_Planned,1,1,1,05/12/2022,Vascular Surgery
21,wl_size_active,138,138,138,05/12/2022,Vascular Surgery
22,nwl104_total,0,0,0,06/12/2022,Vascular Surgery
22,nwl52_total,89,89,89,06/12/2022,Vascular Surgery
22,nwm104_total,0,0,0,06/12/2022,Vascular Surgery
22,nwm52_total,48,48,48,06/12/2022,Vascular Surgery
22,nwm78_total,4,4,4,06/12/2022,Vascular Surgery
22,wl_Deferred,0,0,0,06/12/2022,Vascular Surgery
22,wl_Planned,1,1,1,06/12/2022,Vascular Surgery
22,wl_size_active,137,137,137,06/12/2022,Vascular Surgery
23,nwl104_total,0,0,0,07/12/2022,Vascular Surgery
23,nwl52_total,89,89,89,07/12/2022,Vascular Surgery
23,nwm104_total,0,0,0,07/12/2022,Vascular Surgery
23,nwm52_total,48,48,48,07/12/2022,Vascular Surgery
23,nwm78_total,4,4,4,07/12/2022,Vascular Surgery
23,wl_Deferred,0,0,0,07/12/2022,Vascular Surgery
23,wl_Planned,1,1,1,07/12/2022,Vascular Surgery
23,wl_size_active,137,137,137,07/12/2022,Vascular Surgery
24,nwl104_total,0,0,0,08/12/2022,Vascular Surgery
24,nwl52_total,89,89,89,08/12/2022,Vascular Surgery
24,nwm104_total,0,0,0,08/12/2022,Vascular Surgery
24,nwm52_total,48,48,48,08/12/2022,Vascular Surgery
24,nwm78_total,4,4,4,08/12/2022,Vascular Surgery
24,wl_Deferred,0,0,0,08/12/2022,Vascular Surgery
24,wl_Planned,1,1,1,08/12/2022,Vascular Surgery
24,wl_size_active,137,137,137,08/12/2022,Vascular Surgery
25,nwl104_total,0,0,0,09/12/2022,Vascular Surgery
25,nwl52_total,88,88,88,09/12/2022,Vascular Surgery
25,nwm104_total,0,0,0,09/12/2022,Vascular Surgery
25,nwm52_total,48,48,48,09/12/2022,Vascular Surgery
25,nwm78_total,4,4,4,09/12/2022,Vascular Surgery
25,wl_Deferred,0,0,0,09/12/2022,Vascular Surgery
25,wl_Planned,1,1,1,09/12/2022,Vascular Surgery
25,wl_size_active,136,136,136,09/12/2022,Vascular Surgery
26,nwl104_total,0,0,0,10/12/2022,Vascular Surgery
26,nwl52_total,88,88,88,10/12/2022,Vascular Surgery
26,nwm104_total,0,0,0,10/12/2022,Vascular Surgery
26,nwm52_total,48,48,48,10/12/2022,Vascular Surgery
26,nwm78_total,4,4,4,10/12/2022,Vascular Surgery
26,wl_Deferred,0,0,0,10/12/2022,Vascular Surgery
26,wl_Planned,1,1,1,10/12/2022,Vascular Surgery
26,wl_size_active,136,136,136,10/12/2022,Vascular Surgery
27,nwl104_total,0,0,0,11/12/2022,Vascular Surgery
27,nwl52_total,88,88,88,11/12/2022,Vascular Surgery
27,nwm104_total,0,0,0,11/12/2022,Vascular Surgery
27,nwm52_total,48,48,48,11/12/2022,Vascular Surgery
27,nwm78_total,4,4,4,11/12/2022,Vascular Surgery
27,wl_Deferred,0,0,0,11/12/2022,Vascular Surgery
27,wl_Planned,1,1,1,11/12/2022,Vascular Surgery
27,wl_size_active,136,136,136,11/12/2022,Vascular Surgery
28,nwl104_total,0,0,0,12/12/2022,Vascular Surgery
28,nwl52_total,88,88,88,12/12/2022,Vascular Surgery
28,nwm104_total,0,0,0,12/12/2022,Vascular Surgery
28,nwm52_total,48,48,48,12/12/2022,Vascular Surgery
28,nwm78_total,4,4,4,12/12/2022,Vascular Surgery
28,wl_Deferred,0,0,0,12/12/2022,Vascular Surgery
28,wl_Planned,1,1,1,12/12/2022,Vascular Surgery
28,wl_size_active,136,136,136,12/12/2022,Vascular Surgery
29,nwl104_total,0,0,0,13/12/2022,Vascular Surgery
29,nwl52_total,86,86,86,13/12/2022,Vascular Surgery
29,nwm104_total,0,0,0,13/12/2022,Vascular Surgery
29,nwm52_total,51,51,51,13/12/2022,Vascular Surgery
29,nwm78_total,4,4,4,13/12/2022,Vascular Surgery
29,wl_Deferred,0,0,0,13/12/2022,Vascular Surgery
29,wl_Planned,1,1,1,13/12/2022,Vascular Surgery
29,wl_size_active,137,137,137,13/12/2022,Vascular Surgery
30,nwl104_total,0,0,0,14/12/2022,Vascular Surgery
30,nwl52_total,86,86,86,14/12/2022,Vascular Surgery
30,nwm104_total,0,0,0,14/12/2022,Vascular Surgery
30,nwm52_total,51,51,51,14/12/2022,Vascular Surgery
30,nwm78_total,4,4,4,14/12/2022,Vascular Surgery
30,wl_Deferred,0,0,0,14/12/2022,Vascular Surgery
30,wl_Planned,1,1,1,14/12/2022,Vascular Surgery
30,wl_size_active,137,137,137,14/12/2022,Vascular Surgery
31,nwl104_total,0,0,0,15/12/2022,Vascular Surgery
31,nwl52_total,86,86,86,15/12/2022,Vascular Surgery
31,nwm104_total,0,0,0,15/12/2022,Vascular Surgery
31,nwm52_total,51,51,51,15/12/2022,Vascular Surgery
31,nwm78_total,4,4,4,15/12/2022,Vascular Surgery
31,wl_Deferred,0,0,0,15/12/2022,Vascular Surgery
31,wl_Planned,1,1,1,15/12/2022,Vascular Surgery
31,wl_size_active,137,137,137,15/12/2022,Vascular Surgery
32,nwl104_total,0,0,0,16/12/2022,Vascular Surgery
32,nwl52_total,87,87,87,16/12/2022,Vascular Surgery
32,nwm104_total,0,0,0,16/12/2022,Vascular Surgery
32,nwm52_total,51,51,51,16/12/2022,Vascular Surgery
32,nwm78_total,4,4,4,16/12/2022,Vascular Surgery
32,wl_Deferred,0,0,0,16/12/2022,Vascular Surgery
32,wl_Planned,1,1,1,16/12/2022,Vascular Surgery
32,wl_size_active,138,138,138,16/12/2022,Vascular Surgery
33,nwl104_total,0,0,0,17/12/2022,Vascular Surgery
33,nwl52_total,87,87,87,17/12/2022,Vascular Surgery
33,nwm104_total,0,0,0,17/12/2022,Vascular Surgery
33,nwm52_total,51,51,51,17/12/2022,Vascular Surgery
33,nwm78_total,4,4,4,17/12/2022,Vascular Surgery
33,wl_Deferred,0,0,0,17/12/2022,Vascular Surgery
33,wl_Planned,1,1,1,17/12/2022,Vascular Surgery
33,wl_size_active,138,138,138,17/12/2022,Vascular Surgery
34,nwl104_total,0,0,0,18/12/2022,Vascular Surgery
34,nwl52_total,88,88,88,18/12/2022,Vascular Surgery
34,nwm104_total,0,0,0,18/12/2022,Vascular Surgery
34,nwm52_total,51,51,51,18/12/2022,Vascular Surgery
34,nwm78_total,4,4,4,18/12/2022,Vascular Surgery
34,wl_Deferred,0,0,0,18/12/2022,Vascular Surgery
34,wl_Planned,1,1,1,18/12/2022,Vascular Surgery
34,wl_size_active,139,139,139,18/12/2022,Vascular Surgery
35,nwl104_total,0,0,0,19/12/2022,Vascular Surgery
35,nwl52_total,86,86,86,19/12/2022,Vascular Surgery
35,nwm104_total,0,0,0,19/12/2022,Vascular Surgery
35,nwm52_total,51,51,51,19/12/2022,Vascular Surgery
35,nwm78_total,4,4,4,19/12/2022,Vascular Surgery
35,wl_Deferred,0,0,0,19/12/2022,Vascular Surgery
35,wl_Planned,1,1,1,19/12/2022,Vascular Surgery
35,wl_size_active,137,137,137,19/12/2022,Vascular Surgery
36,nwl104_total,0,0,0,20/12/2022,Vascular Surgery
36,nwl52_total,82,82,82,20/12/2022,Vascular Surgery
36,nwm104_total,0,0,0,20/12/2022,Vascular Surgery
36,nwm52_total,56,56,56,20/12/2022,Vascular Surgery
36,nwm78_total,6,6,6,20/12/2022,Vascular Surgery
36,wl_Deferred,0,0,0,20/12/2022,Vascular Surgery
36,wl_Planned,1,1,1,20/12/2022,Vascular Surgery
36,wl_size_active,138,138,138,20/12/2022,Vascular Surgery
37,nwl104_total,0,0,0,21/12/2022,Vascular Surgery
37,nwl52_total,84,84,84,21/12/2022,Vascular Surgery
37,nwm104_total,0,0,0,21/12/2022,Vascular Surgery
37,nwm52_total,56,56,56,21/12/2022,Vascular Surgery
37,nwm78_total,6,6,6,21/12/2022,Vascular Surgery
37,wl_Deferred,0,0,0,21/12/2022,Vascular Surgery
37,wl_Planned,1,1,1,21/12/2022,Vascular Surgery
37,wl_size_active,140,140,140,21/12/2022,Vascular Surgery
38,nwl104_total,0,0,0,22/12/2022,Vascular Surgery
38,nwl52_total,84,84,84,22/12/2022,Vascular Surgery
38,nwm104_total,0,0,0,22/12/2022,Vascular Surgery
38,nwm52_total,56,56,56,22/12/2022,Vascular Surgery
38,nwm78_total,6,6,6,22/12/2022,Vascular Surgery
38,wl_Deferred,0,0,0,22/12/2022,Vascular Surgery
38,wl_Planned,1,1,1,22/12/2022,Vascular Surgery
38,wl_size_active,140,140,140,22/12/2022,Vascular Surgery
39,nwl104_total,0,0,0,23/12/2022,Vascular Surgery
39,nwl52_total,85,85,85,23/12/2022,Vascular Surgery
39,nwm104_total,0,0,0,23/12/2022,Vascular Surgery
39,nwm52_total,56,56,56,23/12/2022,Vascular Surgery
39,nwm78_total,6,6,6,23/12/2022,Vascular Surgery
39,wl_Deferred,0,0,0,23/12/2022,Vascular Surgery
39,wl_Planned,1,1,1,23/12/2022,Vascular Surgery
39,wl_size_active,141,141,141,23/12/2022,Vascular Surgery
40,nwl104_total,0,0,0,24/12/2022,Vascular Surgery
40,nwl52_total,88,88,88,24/12/2022,Vascular Surgery
40,nwm104_total,0,0,0,24/12/2022,Vascular Surgery
40,nwm52_total,56,56,56,24/12/2022,Vascular Surgery
40,nwm78_total,6,6,6,24/12/2022,Vascular Surgery
40,wl_Deferred,0,0,0,24/12/2022,Vascular Surgery
40,wl_Planned,1,1,1,24/12/2022,Vascular Surgery
40,wl_size_active,144,144,144,24/12/2022,Vascular Surgery
41,nwl104_total,0,0,0,25/12/2022,Vascular Surgery
41,nwl52_total,88,88,88,25/12/2022,Vascular Surgery
41,nwm104_total,0,0,0,25/12/2022,Vascular Surgery
41,nwm52_total,56,56,56,25/12/2022,Vascular Surgery
41,nwm78_total,6,6,6,25/12/2022,Vascular Surgery
41,wl_Deferred,0,0,0,25/12/2022,Vascular Surgery
41,wl_Planned,1,1,1,25/12/2022,Vascular Surgery
41,wl_size_active,144,144,144,25/12/2022,Vascular Surgery
42,nwl104_total,0,0,0,26/12/2022,Vascular Surgery
42,nwl52_total,88,88,88,26/12/2022,Vascular Surgery
42,nwm104_total,0,0,0,26/12/2022,Vascular Surgery
42,nwm52_total,56,56,56,26/12/2022,Vascular Surgery
42,nwm78_total,6,6,6,26/12/2022,Vascular Surgery
42,wl_Deferred,0,0,0,26/12/2022,Vascular Surgery
42,wl_Planned,1,1,1,26/12/2022,Vascular Surgery
42,wl_size_active,144,144,144,26/12/2022,Vascular Surgery
43,nwl104_total,0,0,0,27/12/2022,Vascular Surgery
43,nwl52_total,87,87,87,27/12/2022,Vascular Surgery
43,nwm104_total,0,0,0,27/12/2022,Vascular Surgery
43,nwm52_total,57,57,57,27/12/2022,Vascular Surgery
43,nwm78_total,8,8,8,27/12/2022,Vascular Surgery
43,wl_Deferred,0,0,0,27/12/2022,Vascular Surgery
43,wl_Planned,1,1,1,27/12/2022,Vascular Surgery
43,wl_size_active,144,144,144,27/12/2022,Vascular Surgery
44,nwl104_total,0,0,0,28/12/2022,Vascular Surgery
44,nwl52_total,89,89,89,28/12/2022,Vascular Surgery
44,nwm104_total,0,0,0,28/12/2022,Vascular Surgery
44,nwm52_total,57,57,57,28/12/2022,Vascular Surgery
44,nwm78_total,8,8,8,28/12/2022,Vascular Surgery
44,wl_Deferred,0,0,0,28/12/2022,Vascular Surgery
44,wl_Planned,1,1,1,28/12/2022,Vascular Surgery
44,wl_size_active,146,146,146,28/12/2022,Vascular Surgery
45,nwl104_total,0,0,0,29/12/2022,Vascular Surgery
45,nwl52_total,90,90,90,29/12/2022,Vascular Surgery
45,nwm104_total,0,0,0,29/12/2022,Vascular Surgery
45,nwm52_total,57,57,57,29/12/2022,Vascular Surgery
45,nwm78_total,8,8,8,29/12/2022,Vascular Surgery
45,wl_Deferred,0,0,0,29/12/2022,Vascular Surgery
45,wl_Planned,1,1,1,29/12/2022,Vascular Surgery
45,wl_size_active,147,147,147,29/12/2022,Vascular Surgery
46,nwl104_total,0,0,0,30/12/2022,Vascular Surgery
46,nwl52_total,91,91,91,30/12/2022,Vascular Surgery
46,nwm104_total,0,0,0,30/12/2022,Vascular Surgery
46,nwm52_total,57,57,57,30/12/2022,Vascular Surgery
46,nwm78_total,8,8,8,30/12/2022,Vascular Surgery
46,wl_Deferred,0,0,0,30/12/2022,Vascular Surgery
46,wl_Planned,1,1,1,30/12/2022,Vascular Surgery
46,wl_size_active,148,148,148,30/12/2022,Vascular Surgery
47,nwl104_total,0,0,0,31/12/2022,Vascular Surgery
47,nwl52_total,91,91,91,31/12/2022,Vascular Surgery
47,nwm104_total,0,0,0,31/12/2022,Vascular Surgery
47,nwm52_total,57,57,57,31/12/2022,Vascular Surgery
47,nwm78_total,8,8,8,31/12/2022,Vascular Surgery
47,wl_Deferred,0,0,0,31/12/2022,Vascular Surgery
47,wl_Planned,1,1,1,31/12/2022,Vascular Surgery
47,wl_size_active,148,148,148,31/12/2022,Vascular Surgery
48,nwl104_total,0,0,0,01/01/2023,Vascular Surgery
48,nwl52_total,92,92,92,01/01/2023,Vascular Surgery
48,nwm104_total,0,0,0,01/01/2023,Vascular Surgery
48,nwm52_total,57,57,57,01/01/2023,Vascular Surgery
48,nwm78_total,8,8,8,01/01/2023,Vascular Surgery
48,wl_Deferred,0,0,0,01/01/2023,Vascular Surgery
48,wl_Planned,1,1,1,01/01/2023,Vascular Surgery
48,wl_size_active,149,149,149,01/01/2023,Vascular Surgery
49,nwl104_total,0,0,0,02/01/2023,Vascular Surgery
49,nwl52_total,92,92,92,02/01/2023,Vascular Surgery
49,nwm104_total,0,0,0,02/01/2023,Vascular Surgery
49,nwm52_total,57,57,57,02/01/2023,Vascular Surgery
49,nwm78_total,8,8,8,02/01/2023,Vascular Surgery
49,wl_Deferred,0,0,0,02/01/2023,Vascular Surgery
49,wl_Planned,1,1,1,02/01/2023,Vascular Surgery
49,wl_size_active,149,149,149,02/01/2023,Vascular Surgery
50,nwl104_total,0,0,0,03/01/2023,Vascular Surgery
50,nwl52_total,92,92,92,03/01/2023,Vascular Surgery
50,nwm104_total,0,0,0,03/01/2023,Vascular Surgery
50,nwm52_total,57,57,57,03/01/2023,Vascular Surgery
50,nwm78_total,8,8,8,03/01/2023,Vascular Surgery
50,wl_Deferred,0,0,0,03/01/2023,Vascular Surgery
50,wl_Planned,1,1,1,03/01/2023,Vascular Surgery
50,wl_size_active,149,149,149,03/01/2023,Vascular Surgery
51,nwl104_total,0,0,0,04/01/2023,Vascular Surgery
51,nwl52_total,92,92,92,04/01/2023,Vascular Surgery
51,nwm104_total,0,0,0,04/01/2023,Vascular Surgery
51,nwm52_total,57,57,57,04/01/2023,Vascular Surgery
51,nwm78_total,8,8,8,04/01/2023,Vascular Surgery
51,wl_Deferred,0,0,0,04/01/2023,Vascular Surgery
51,wl_Planned,1,1,1,04/01/2023,Vascular Surgery
51,wl_size_active,149,149,149,04/01/2023,Vascular Surgery
52,nwl104_total,0,0,0,05/01/2023,Vascular Surgery
52,nwl52_total,91,91,91,05/01/2023,Vascular Surgery
52,nwm104_total,0,0,0,05/01/2023,Vascular Surgery
52,nwm52_total,57,57,57,05/01/2023,Vascular Surgery
52,nwm78_total,8,8,8,05/01/2023,Vascular Surgery
52,wl_Deferred,0,0,0,05/01/2023,Vascular Surgery
52,wl_Planned,1,1,1,05/01/2023,Vascular Surgery
52,wl_size_active,148,148,148,05/01/2023,Vascular Surgery
53,nwl104_total,0,0,0,06/01/2023,Vascular Surgery
53,nwl52_total,91,91,91,06/01/2023,Vascular Surgery
53,nwm104_total,0,0,0,06/01/2023,Vascular Surgery
53,nwm52_total,57,57,57,06/01/2023,Vascular Surgery
53,nwm78_total,8,8,8,06/01/2023,Vascular Surgery
53,wl_Deferred,0,0,0,06/01/2023,Vascular Surgery
53,wl_Planned,1,1,1,06/01/2023,Vascular Surgery
53,wl_size_active,148,148,148,06/01/2023,Vascular Surgery
54,nwl104_total,0,0,0,07/01/2023,Vascular Surgery
54,nwl52_total,92,92,92,07/01/2023,Vascular Surgery
54,nwm104_total,0,0,0,07/01/2023,Vascular Surgery
54,nwm52_total,57,57,57,07/01/2023,Vascular Surgery
54,nwm78_total,8,8,8,07/01/2023,Vascular Surgery
54,wl_Deferred,0,0,0,07/01/2023,Vascular Surgery
54,wl_Planned,1,1,1,07/01/2023,Vascular Surgery
54,wl_size_active,149,149,149,07/01/2023,Vascular Surgery
55,nwl104_total,0,0,0,08/01/2023,Vascular Surgery
55,nwl52_total,93,93,93,08/01/2023,Vascular Surgery
55,nwm104_total,0,0,0,08/01/2023,Vascular Surgery
55,nwm52_total,57,57,57,08/01/2023,Vascular Surgery
55,nwm78_total,8,8,8,08/01/2023,Vascular Surgery
55,wl_Deferred,0,0,0,08/01/2023,Vascular Surgery
55,wl_Planned,1,1,1,08/01/2023,Vascular Surgery
55,wl_size_active,150,150,150,08/01/2023,Vascular Surgery
