day,metric,mean,q025,q975,date,specialty
14,wl_Deferred,1,1,1,28/11/2022,Oral Surgery
14,wl_Planned,5,5,5,28/11/2022,Oral Surgery
14,wl_size_active,294,294,294,28/11/2022,Oral Surgery
15,nwm104_total,0,0,0,29/11/2022,Oral Surgery
15,nwm52_total,10,10,10,29/11/2022,Oral Surgery
15,nwm78_total,0,0,0,29/11/2022,Oral Surgery
15,wl_Deferred,1,1,1,29/11/2022,Oral Surgery
15,wl_Planned,5,5,5,29/11/2022,Oral Surgery
15,wl_size_active,294,294,294,29/11/2022,Oral Surgery
16,nwm104_total,0,0,0,30/11/2022,Oral Surgery
16,nwm52_total,10,10,10,30/11/2022,Oral Surgery
16,nwm78_total,0,0,0,30/11/2022,Oral Surgery
16,wl_Deferred,1,1,1,30/11/2022,Oral Surgery
16,wl_Planned,5,5,5,30/11/2022,Oral Surgery
16,wl_size_active,292,292,292,30/11/2022,Oral Surgery
17,nwm104_total,0,0,0,01/12/2022,Oral Surgery
17,nwm52_total,10,10,10,01/12/2022,Oral Surgery
17,nwm78_total,0,0,0,01/12/2022,Oral Surgery
17,wl_Deferred,1,1,1,01/12/2022,Oral Surgery
17,wl_Planned,5,5,5,01/12/2022,Oral Surgery
17,wl_size_active,295,295,295,01/12/2022,Oral Surgery
18,nwm104_total,0,0,0,02/12/2022,Oral Surgery
18,nwm52_total,10,10,10,02/12/2022,Oral Surgery
18,nwm78_total,0,0,0,02/12/2022,Oral Surgery
18,wl_Deferred,1,1,1,02/12/2022,Oral Surgery
18,wl_Planned,5,5,5,02/12/2022,Oral Surgery
18,wl_size_active,293,293,293,02/12/2022,Oral Surgery
19,nwm104_total,0,0,0,03/12/2022,Oral Surgery
19,nwm52_total,10,10,10,03/12/2022,Oral Surgery
19,nwm78_total,0,0,0,03/12/2022,Oral Surgery
19,wl_Deferred,1,1,1,03/12/2022,Oral Surgery
19,wl_Planned,5,5,5,03/12/2022,Oral Surgery
19,wl_size_active,289,289,289,03/12/2022,Oral Surgery
20,nwm104_total,0,0,0,04/12/2022,Oral Surgery
20,nwm52_total,10,10,10,04/12/2022,Oral Surgery
20,nwm78_total,0,0,0,04/12/2022,Oral Surgery
20,wl_Deferred,1,1,1,04/12/2022,Oral Surgery
20,wl_Planned,5,5,5,04/12/2022,Oral Surgery
20,wl_size_active,287,287,287,04/12/2022,Oral Surgery
21,nwm104_total,0,0,0,05/12/2022,Oral Surgery
21,nwm52_total,10,10,10,05/12/2022,Oral Surgery
21,nwm78_total,0,0,0,05/12/2022,Oral Surgery
21,wl_Deferred,1,1,1,05/12/2022,Oral Surgery
21,wl_Planned,5,5,5,05/12/2022,Oral Surgery
21,wl_size_active,288,288,288,05/12/2022,Oral Surgery
22,nwm104_total,0,0,0,06/12/2022,Oral Surgery
22,nwm52_total,11,11,11,06/12/2022,Oral Surgery
22,nwm78_total,1,1,1,06/12/2022,Oral Surgery
22,wl_Deferred,1,1,1,06/12/2022,Oral Surgery
22,wl_Planned,5,5,5,06/12/2022,Oral Surgery
22,wl_size_active,293,293,293,06/12/2022,Oral Surgery
23,nwm104_total,0,0,0,07/12/2022,Oral Surgery
23,nwm52_total,11,11,11,07/12/2022,Oral Surgery
23,nwm78_total,1,1,1,07/12/2022,Oral Surgery
23,wl_Deferred,1,1,1,07/12/2022,Oral Surgery
23,wl_Planned,5,5,5,07/12/2022,Oral Surgery
23,wl_size_active,295,295,295,07/12/2022,Oral Surgery
24,nwm104_total,0,0,0,08/12/2022,Oral Surgery
24,nwm52_total,10,10,10,08/12/2022,Oral Surgery
24,nwm78_total,0,0,0,08/12/2022,Oral Surgery
24,wl_Deferred,1,1,1,08/12/2022,Oral Surgery
24,wl_Planned,5,5,5,08/12/2022,Oral Surgery
24,wl_size_active,299,299,299,08/12/2022,Oral Surgery
25,nwm104_total,0,0,0,09/12/2022,Oral Surgery
25,nwm52_total,10,10,10,09/12/2022,Oral Surgery
25,nwm78_total,0,0,0,09/12/2022,Oral Surgery
25,wl_Deferred,1,1,1,09/12/2022,Oral Surgery
25,wl_Planned,5,5,5,09/12/2022,Oral Surgery
25,wl_size_active,291,291,291,09/12/2022,Oral Surgery
26,nwm104_total,0,0,0,10/12/2022,Oral Surgery
26,nwm52_total,10,10,10,10/12/2022,Oral Surgery
26,nwm78_total,0,0,0,10/12/2022,Oral Surgery
26,wl_Deferred,1,1,1,10/12/2022,Oral Surgery
26,wl_Planned,5,5,5,10/12/2022,Oral Surgery
26,wl_size_active,288,288,288,10/12/2022,Oral Surgery
27,nwm104_total,0,0,0,11/12/2022,Oral Surgery
27,nwm52_total,10,10,10,11/12/2022,Oral Surgery
27,nwm78_total,0,0,0,11/12/2022,Oral Surgery
27,wl_Deferred,1,1,1,11/12/2022,Oral Surgery
27,wl_Planned,5,5,5,11/12/2022,Oral Surgery
27,wl_size_active,289,289,289,11/12/2022,Oral Surgery
28,nwm104_total,0,0,0,12/12/2022,Oral Surgery
28,nwm52_total,9,9,9,12/12/2022,Oral Surgery
28,nwm78_total,0,0,0,12/12/2022,Oral Surgery
28,wl_Deferred,1,1,1,12/12/2022,Oral Surgery
28,wl_Planned,4,4,4,12/12/2022,Oral Surgery
28,wl_size_active,288,288,288,12/12/2022,Oral Surgery
29,nwm104_total,0,0,0,13/12/2022,Oral Surgery
29,nwm52_total,10,10,10,13/12/2022,Oral Surgery
29,nwm78_total,0,0,0,13/12/2022,Oral Surgery
29,wl_Deferred,1,1,1,13/12/2022,Oral Surgery
29,wl_Planned,4,4,4,13/12/2022,Oral Surgery
29,wl_size_active,289,289,289,13/12/2022,Oral Surgery
30,nwm104_total,0,0,0,14/12/2022,Oral Surgery
30,nwm52_total,10,10,10,14/12/2022,Oral Surgery
30,nwm78_total,0,0,0,14/12/2022,Oral Surgery
30,wl_Deferred,1,1,1,14/12/2022,Oral Surgery
30,wl_Planned,4,4,4,14/12/2022,Oral Surgery
30,wl_size_active,289,289,289,14/12/2022,Oral Surgery
31,nwm104_total,0,0,0,15/12/2022,Oral Surgery
31,nwm52_total,10,10,10,15/12/2022,Oral Surgery
31,nwm78_total,0,0,0,15/12/2022,Oral Surgery
31,wl_Deferred,1,1,1,15/12/2022,Oral Surgery
31,wl_Planned,4,4,4,15/12/2022,Oral Surgery
31,wl_size_active,287,287,287,15/12/2022,Oral Surgery
32,nwm104_total,0,0,0,16/12/2022,Oral Surgery
32,nwm52_total,10,10,10,16/12/2022,Oral Surgery
32,nwm78_total,0,0,0,16/12/2022,Oral Surgery
32,wl_Deferred,1,1,1,16/12/2022,Oral Surgery
32,wl_Planned,4,4,4,16/12/2022,Oral Surgery
32,wl_size_active,287,287,287,16/12/2022,Oral Surgery
33,nwm104_total,0,0,0,17/12/2022,Oral Surgery
33,nwm52_total,10,10,10,17/12/2022,Oral Surgery
33,nwm78_total,0,0,0,17/12/2022,Oral Surgery
33,wl_Deferred,1,1,1,17/12/2022,Oral Surgery
33,wl_Planned,4,4,4,17/12/2022,Oral Surgery
33,wl_size_active,285,285,285,17/12/2022,Oral Surgery
34,nwm104_total,0,0,0,18/12/2022,Oral Surgery
34,nwm52_total,9,9,9,18/12/2022,Oral Surgery
34,nwm78_total,0,0,0,18/12/2022,Oral Surgery
34,wl_Deferred,1,1,1,18/12/2022,Oral Surgery
34,wl_Planned,4,4,4,18/12/2022,Oral Surgery
34,wl_size_active,288,288,288,18/12/2022,Oral Surgery
35,nwm104_total,0,0,0,19/12/2022,Oral Surgery
35,nwm52_total,9,9,9,19/12/2022,Oral Surgery
35,nwm78_total,0,0,0,19/12/2022,Oral Surgery
35,wl_Deferred,1,1,1,19/12/2022,Oral Surgery
35,wl_Planned,4,4,4,19/12/2022,Oral Surgery
35,wl_size_active,289,289,289,19/12/2022,Oral Surgery
36,nwm104_total,0,0,0,20/12/2022,Oral Surgery
36,nwm52_total,9,9,9,20/12/2022,Oral Surgery
36,nwm78_total,0,0,0,20/12/2022,Oral Surgery
36,wl_Deferred,1,1,1,20/12/2022,Oral Surgery
36,wl_Planned,4,4,4,20/12/2022,Oral Surgery
36,wl_size_active,291,291,291,20/12/2022,Oral Surgery
37,nwm104_total,0,0,0,21/12/2022,Oral Surgery
37,nwm52_total,8,8,8,21/12/2022,Oral Surgery
37,nwm78_total,0,0,0,21/12/2022,Oral Surgery
37,wl_Deferred,1,1,1,21/12/2022,Oral Surgery
37,wl_Planned,4,4,4,21/12/2022,Oral Surgery
37,wl_size_active,295,295,295,21/12/2022,Oral Surgery
38,nwm104_total,0,0,0,22/12/2022,Oral Surgery
38,nwm52_total,8,8,8,22/12/2022,Oral Surgery
38,nwm78_total,0,0,0,22/12/2022,Oral Surgery
38,wl_Deferred,1,1,1,22/12/2022,Oral Surgery
38,wl_Planned,4,4,4,22/12/2022,Oral Surgery
38,wl_size_active,295,295,295,22/12/2022,Oral Surgery
39,nwm104_total,0,0,0,23/12/2022,Oral Surgery
39,nwm52_total,8,8,8,23/12/2022,Oral Surgery
39,nwm78_total,0,0,0,23/12/2022,Oral Surgery
39,wl_Deferred,1,1,1,23/12/2022,Oral Surgery
39,wl_Planned,4,4,4,23/12/2022,Oral Surgery
39,wl_size_active,292,292,292,23/12/2022,Oral Surgery
40,nwm104_total,0,0,0,24/12/2022,Oral Surgery
40,nwm52_total,8,8,8,24/12/2022,Oral Surgery
40,nwm78_total,0,0,0,24/12/2022,Oral Surgery
40,wl_Deferred,1,1,1,24/12/2022,Oral Surgery
40,wl_Planned,4,4,4,24/12/2022,Oral Surgery
40,wl_size_active,292,292,292,24/12/2022,Oral Surgery
41,nwm104_total,0,0,0,25/12/2022,Oral Surgery
41,nwm52_total,8,8,8,25/12/2022,Oral Surgery
41,nwm78_total,0,0,0,25/12/2022,Oral Surgery
41,wl_Deferred,1,1,1,25/12/2022,Oral Surgery
41,wl_Planned,4,4,4,25/12/2022,Oral Surgery
41,wl_size_active,295,295,295,25/12/2022,Oral Surgery
42,nwm104_total,0,0,0,26/12/2022,Oral Surgery
42,nwm52_total,8,8,8,26/12/2022,Oral Surgery
42,nwm78_total,0,0,0,26/12/2022,Oral Surgery
42,wl_Deferred,1,1,1,26/12/2022,Oral Surgery
42,wl_Planned,4,4,4,26/12/2022,Oral Surgery
42,wl_size_active,287,287,287,26/12/2022,Oral Surgery
43,nwm104_total,0,0,0,27/12/2022,Oral Surgery
43,nwm52_total,9,9,9,27/12/2022,Oral Surgery
43,nwm78_total,1,1,1,27/12/2022,Oral Surgery
43,wl_Deferred,1,1,1,27/12/2022,Oral Surgery
43,wl_Planned,4,4,4,27/12/2022,Oral Surgery
43,wl_size_active,288,288,288,27/12/2022,Oral Surgery
44,nwm104_total,0,0,0,28/12/2022,Oral Surgery
44,nwm52_total,8,8,8,28/12/2022,Oral Surgery
44,nwm78_total,1,1,1,28/12/2022,Oral Surgery
44,wl_Deferred,1,1,1,28/12/2022,Oral Surgery
44,wl_Planned,4,4,4,28/12/2022,Oral Surgery
44,wl_size_active,286,286,286,28/12/2022,Oral Surgery
45,nwm104_total,0,0,0,29/12/2022,Oral Surgery
45,nwm52_total,8,8,8,29/12/2022,Oral Surgery
45,nwm78_total,1,1,1,29/12/2022,Oral Surgery
45,wl_Deferred,1,1,1,29/12/2022,Oral Surgery
45,wl_Planned,4,4,4,29/12/2022,Oral Surgery
45,wl_size_active,287,287,287,29/12/2022,Oral Surgery
46,nwm104_total,0,0,0,30/12/2022,Oral Surgery
46,nwm52_total,7,7,7,30/12/2022,Oral Surgery
46,nwm78_total,0,0,0,30/12/2022,Oral Surgery
46,wl_Deferred,1,1,1,30/12/2022,Oral Surgery
46,wl_Planned,4,4,4,30/12/2022,Oral Surgery
46,wl_size_active,287,287,287,30/12/2022,Oral Surgery
47,nwm104_total,0,0,0,31/12/2022,Oral Surgery
47,nwm52_total,7,7,7,31/12/2022,Oral Surgery
47,nwm78_total,0,0,0,31/12/2022,Oral Surgery
47,wl_Deferred,1,1,1,31/12/2022,Oral Surgery
47,wl_Planned,4,4,4,31/12/2022,Oral Surgery
47,wl_size_active,289,289,289,31/12/2022,Oral Surgery
48,nwm104_total,0,0,0,01/01/2023,Oral Surgery
48,nwm52_total,7,7,7,01/01/2023,Oral Surgery
48,nwm78_total,0,0,0,01/01/2023,Oral Surgery
48,wl_Deferred,1,1,1,01/01/2023,Oral Surgery
48,wl_Planned,4,4,4,01/01/2023,Oral Surgery
48,wl_size_active,287,287,287,01/01/2023,Oral Surgery
49,nwm104_total,0,0,0,02/01/2023,Oral Surgery
49,nwm52_total,7,7,7,02/01/2023,Oral Surgery
49,nwm78_total,0,0,0,02/01/2023,Oral Surgery
49,wl_Deferred,1,1,1,02/01/2023,Oral Surgery
49,wl_Planned,4,4,4,02/01/2023,Oral Surgery
49,wl_size_active,284,284,284,02/01/2023,Oral Surgery
50,nwm104_total,0,0,0,03/01/2023,Oral Surgery
50,nwm52_total,8,8,8,03/01/2023,Oral Surgery
50,nwm78_total,1,1,1,03/01/2023,Oral Surgery
50,wl_Deferred,1,1,1,03/01/2023,Oral Surgery
50,wl_Planned,4,4,4,03/01/2023,Oral Surgery
50,wl_size_active,288,288,288,03/01/2023,Oral Surgery
51,nwm104_total,0,0,0,04/01/2023,Oral Surgery
51,nwm52_total,8,8,8,04/01/2023,Oral Surgery
51,nwm78_total,1,1,1,04/01/2023,Oral Surgery
51,wl_Deferred,1,1,1,04/01/2023,Oral Surgery
51,wl_Planned,4,4,4,04/01/2023,Oral Surgery
51,wl_size_active,284,284,284,04/01/2023,Oral Surgery
52,nwm104_total,0,0,0,05/01/2023,Oral Surgery
52,nwm52_total,8,8,8,05/01/2023,Oral Surgery
52,nwm78_total,1,1,1,05/01/2023,Oral Surgery
52,wl_Deferred,1,1,1,05/01/2023,Oral Surgery
52,wl_Planned,4,4,4,05/01/2023,Oral Surgery
52,wl_size_active,286,286,286,05/01/2023,Oral Surgery
53,nwm104_total,0,0,0,06/01/2023,Oral Surgery
53,nwm52_total,8,8,8,06/01/2023,Oral Surgery
53,nwm78_total,1,1,1,06/01/2023,Oral Surgery
53,wl_Deferred,1,1,1,06/01/2023,Oral Surgery
53,wl_Planned,4,4,4,06/01/2023,Oral Surgery
53,wl_size_active,285,285,285,06/01/2023,Oral Surgery
54,nwm104_total,0,0,0,07/01/2023,Oral Surgery
54,nwm52_total,7,7,7,07/01/2023,Oral Surgery
54,nwm78_total,1,1,1,07/01/2023,Oral Surgery
54,wl_Deferred,1,1,1,07/01/2023,Oral Surgery
54,wl_Planned,4,4,4,07/01/2023,Oral Surgery
54,wl_size_active,288,288,288,07/01/2023,Oral Surgery
55,nwm104_total,0,0,0,08/01/2023,Oral Surgery
55,nwm52_total,7,7,7,08/01/2023,Oral Surgery
55,nwm78_total,1,1,1,08/01/2023,Oral Surgery
55,wl_Deferred,1,1,1,08/01/2023,Oral Surgery
55,wl_Planned,4,4,4,08/01/2023,Oral Surgery
55,wl_size_active,288,288,288,08/01/2023,Oral Surgery
56,nwm104_total,0,0,0,09/01/2023,Oral Surgery
56,nwm52_total,7,7,7,09/01/2023,Oral Surgery
56,nwm78_total,1,1,1,09/01/2023,Oral Surgery
56,wl_Deferred,1,1,1,09/01/2023,Oral Surgery
56,wl_Planned,4,4,4,09/01/2023,Oral Surgery
56,wl_size_active,288,288,288,09/01/2023,Oral Surgery
57,nwm104_total,0,0,0,10/01/2023,Oral Surgery
57,nwm52_total,7,7,7,10/01/2023,Oral Surgery
57,nwm78_total,1,1,1,10/01/2023,Oral Surgery
57,wl_Deferred,1,1,1,10/01/2023,Oral Surgery
57,wl_Planned,4,4,4,10/01/2023,Oral Surgery
57,wl_size_active,286,286,286,10/01/2023,Oral Surgery
58,nwm104_total,0,0,0,11/01/2023,Oral Surgery
58,nwm52_total,7,7,7,11/01/2023,Oral Surgery
58,nwm78_total,1,1,1,11/01/2023,Oral Surgery
58,wl_Deferred,1,1,1,11/01/2023,Oral Surgery
58,wl_Planned,4,4,4,11/01/2023,Oral Surgery
58,wl_size_active,285,285,285,11/01/2023,Oral Surgery
59,nwm104_total,0,0,0,12/01/2023,Oral Surgery
59,nwm52_total,7,7,7,12/01/2023,Oral Surgery
59,nwm78_total,1,1,1,12/01/2023,Oral Surgery
59,wl_Deferred,1,1,1,12/01/2023,Oral Surgery
59,wl_Planned,4,4,4,12/01/2023,Oral Surgery
59,wl_size_active,288,288,288,12/01/2023,Oral Surgery
60,nwm104_total,0,0,0,13/01/2023,Oral Surgery
60,nwm52_total,7,7,7,13/01/2023,Oral Surgery
60,nwm78_total,1,1,1,13/01/2023,Oral Surgery
60,wl_Deferred,1,1,1,13/01/2023,Oral Surgery
60,wl_Planned,4,4,4,13/01/2023,Oral Surgery
60,wl_size_active,285,285,285,13/01/2023,Oral Surgery
61,nwm104_total,0,0,0,14/01/2023,Oral Surgery
61,nwm52_total,6,6,6,14/01/2023,Oral Surgery
61,nwm78_total,1,1,1,14/01/2023,Oral Surgery
61,wl_Deferred,1,1,1,14/01/2023,Oral Surgery
61,wl_Planned,4,4,4,14/01/2023,Oral Surgery
61,wl_size_active,283,283,283,14/01/2023,Oral Surgery
62,nwm104_total,0,0,0,15/01/2023,Oral Surgery
62,nwm52_total,6,6,6,15/01/2023,Oral Surgery
62,nwm78_total,1,1,1,15/01/2023,Oral Surgery
62,wl_Deferred,1,1,1,15/01/2023,Oral Surgery
62,wl_Planned,4,4,4,15/01/2023,Oral Surgery
62,wl_size_active,281,281,281,15/01/2023,Oral Surgery
63,nwm104_total,0,0,0,16/01/2023,Oral Surgery
63,nwm52_total,6,6,6,16/01/2023,Oral Surgery
63,nwm78_total,1,1,1,16/01/2023,Oral Surgery
63,wl_Deferred,1,1,1,16/01/2023,Oral Surgery
63,wl_Planned,4,4,4,16/01/2023,Oral Surgery
63,wl_size_active,278,278,278,16/01/2023,Oral Surgery
64,nwm104_total,0,0,0,17/01/2023,Oral Surgery
64,nwm52_total,6,6,6,17/01/2023,Oral Surgery
64,nwm78_total,2,2,2,17/01/2023,Oral Surgery
64,wl_Deferred,1,1,1,17/01/2023,Oral Surgery
64,wl_Planned,4,4,4,17/01/2023,Oral Surgery
64,wl_size_active,283,283,283,17/01/2023,Oral Surgery
65,nwm104_total,0,0,0,18/01/2023,Oral Surgery
65,nwm52_total,6,6,6,18/01/2023,Oral Surgery
65,nwm78_total,2,2,2,18/01/2023,Oral Surgery
65,wl_Deferred,1,1,1,18/01/2023,Oral Surgery
65,wl_Planned,4,4,4,18/01/2023,Oral Surgery
65,wl_size_active,288,288,288,18/01/2023,Oral Surgery
66,nwm104_total,0,0,0,19/01/2023,Oral Surgery
66,nwm52_total,6,6,6,19/01/2023,Oral Surgery
66,nwm78_total,2,2,2,19/01/2023,Oral Surgery
66,wl_Deferred,1,1,1,19/01/2023,Oral Surgery
66,wl_Planned,4,4,4,19/01/2023,Oral Surgery
66,wl_size_active,287,287,287,19/01/2023,Oral Surgery
67,nwm104_total,0,0,0,20/01/2023,Oral Surgery
67,nwm52_total,6,6,6,20/01/2023,Oral Surgery
67,nwm78_total,2,2,2,20/01/2023,Oral Surgery
67,wl_Deferred,1,1,1,20/01/2023,Oral Surgery
67,wl_Planned,4,4,4,20/01/2023,Oral Surgery
67,wl_size_active,288,288,288,20/01/2023,Oral Surgery
68,nwm104_total,0,0,0,21/01/2023,Oral Surgery
68,nwm52_total,6,6,6,21/01/2023,Oral Surgery
68,nwm78_total,2,2,2,21/01/2023,Oral Surgery
68,wl_Deferred,1,1,1,21/01/2023,Oral Surgery
68,wl_Planned,4,4,4,21/01/2023,Oral Surgery
68,wl_size_active,289,289,289,21/01/2023,Oral Surgery
69,nwm104_total,0,0,0,22/01/2023,Oral Surgery
69,nwm52_total,6,6,6,22/01/2023,Oral Surgery
69,nwm78_total,2,2,2,22/01/2023,Oral Surgery
69,wl_Deferred,1,1,1,22/01/2023,Oral Surgery
69,wl_Planned,4,4,4,22/01/2023,Oral Surgery
69,wl_size_active,288,288,288,22/01/2023,Oral Surgery
70,nwm104_total,0,0,0,23/01/2023,Oral Surgery
70,nwm52_total,6,6,6,23/01/2023,Oral Surgery
70,nwm78_total,2,2,2,23/01/2023,Oral Surgery
70,wl_Deferred,1,1,1,23/01/2023,Oral Surgery
70,wl_Planned,4,4,4,23/01/2023,Oral Surgery
70,wl_size_active,287,287,287,23/01/2023,Oral Surgery
71,nwm104_total,0,0,0,24/01/2023,Oral Surgery
71,nwm52_total,8,8,8,24/01/2023,Oral Surgery
71,nwm78_total,3,3,3,24/01/2023,Oral Surgery
71,wl_Deferred,1,1,1,24/01/2023,Oral Surgery
71,wl_Planned,4,4,4,24/01/2023,Oral Surgery
71,wl_size_active,286,286,286,24/01/2023,Oral Surgery
72,nwm104_total,0,0,0,25/01/2023,Oral Surgery
72,nwm52_total,7,7,7,25/01/2023,Oral Surgery
72,nwm78_total,2,2,2,25/01/2023,Oral Surgery
72,wl_Deferred,0,0,0,25/01/2023,Oral Surgery
72,wl_Planned,4,4,4,25/01/2023,Oral Surgery
72,wl_size_active,284,284,284,25/01/2023,Oral Surgery
73,nwm104_total,0,0,0,26/01/2023,Oral Surgery
73,nwm52_total,7,7,7,26/01/2023,Oral Surgery
73,nwm78_total,2,2,2,26/01/2023,Oral Surgery
73,wl_Deferred,0,0,0,26/01/2023,Oral Surgery
73,wl_Planned,4,4,4,26/01/2023,Oral Surgery
73,wl_size_active,281,281,281,26/01/2023,Oral Surgery
74,nwm104_total,0,0,0,27/01/2023,Oral Surgery
74,nwm52_total,7,7,7,27/01/2023,Oral Surgery
74,nwm78_total,2,2,2,27/01/2023,Oral Surgery
74,wl_Deferred,0,0,0,27/01/2023,Oral Surgery
74,wl_Planned,4,4,4,27/01/2023,Oral Surgery
74,wl_size_active,280,280,280,27/01/2023,Oral Surgery
75,nwm104_total,0,0,0,28/01/2023,Oral Surgery
75,nwm52_total,7,7,7,28/01/2023,Oral Surgery
75,nwm78_total,2,2,2,28/01/2023,Oral Surgery
75,wl_Deferred,0,0,0,28/01/2023,Oral Surgery
75,wl_Planned,4,4,4,28/01/2023,Oral Surgery
75,wl_size_active,274,274,274,28/01/2023,Oral Surgery
76,nwm104_total,0,0,0,29/01/2023,Oral Surgery
76,nwm52_total,6,6,6,29/01/2023,Oral Surgery
76,nwm78_total,2,2,2,29/01/2023,Oral Surgery
76,wl_Deferred,0,0,0,29/01/2023,Oral Surgery
76,wl_Planned,4,4,4,29/01/2023,Oral Surgery
76,wl_size_active,273,273,273,29/01/2023,Oral Surgery
