day,metric,mean,q025,q975,date,specialty
51,nwm104_total,0.9,0.44999999999999996,1,25/01/2023,Colorectal Surgery
51,nwm52_total,55.1,52.9,56.55,25/01/2023,Colorectal Surgery
51,nwm78_total,5.9,5.449999999999999,6,25/01/2023,Colorectal Surgery
51,wl_Deferred,1.9,1.45,2,25/01/2023,Colorectal Surgery
51,wl_Planned,900.5,887.6,914.1,25/01/2023,Colorectal Surgery
51,wl_size_active,1163.4,1114.8000000000002,1206.7,25/01/2023,Colorectal Surgery
52,nwm104_total,0.9,0.44999999999999996,1,26/01/2023,Colorectal Surgery
52,nwm52_total,55.1,52.9,56.55,26/01/2023,Colorectal Surgery
52,nwm78_total,5.9,5.449999999999999,6,26/01/2023,Colorectal Surgery
52,wl_Deferred,1.9,1.45,2,26/01/2023,Colorectal Surgery
52,wl_Planned,900.9,888.05,914,26/01/2023,Colorectal Surgery
52,wl_size_active,1172.6,1124.65,1215,26/01/2023,Colorectal Surgery
53,nwm104_total,0.9,0.44999999999999996,1,27/01/2023,Colorectal Surgery
53,nwm52_total,55,52.9,56.55,27/01/2023,Colorectal Surgery
53,nwm78_total,5.9,5.449999999999999,6,27/01/2023,Colorectal Surgery
53,wl_Deferred,1.9,1.45,2,27/01/2023,Colorectal Surgery
53,wl_Planned,901.2,888.05,914.55,27/01/2023,Colorectal Surgery
53,wl_size_active,1183.5,1139.35,1221,27/01/2023,Colorectal Surgery
54,nwm104_total,0.9,0.44999999999999996,1,28/01/2023,Colorectal Surgery
54,nwm52_total,54.9,52.9,56.55,28/01/2023,Colorectal Surgery
54,nwm78_total,5.9,5.449999999999999,6,28/01/2023,Colorectal Surgery
54,wl_Deferred,1.9,1.45,2,28/01/2023,Colorectal Surgery
54,wl_Planned,901.9,889.5,915,28/01/2023,Colorectal Surgery
54,wl_size_active,1194.9,1144,1236.1999999999998,28/01/2023,Colorectal Surgery
55,nwm104_total,0.9,0.44999999999999996,1,29/01/2023,Colorectal Surgery
55,nwm52_total,54.8,52.9,56,29/01/2023,Colorectal Surgery
55,nwm78_total,5.9,5.449999999999999,6,29/01/2023,Colorectal Surgery
55,wl_Deferred,1.9,1.45,2,29/01/2023,Colorectal Surgery
55,wl_Planned,902.6,890.5,916.0999999999999,29/01/2023,Colorectal Surgery
55,wl_size_active,1203.6,1158.45,1244.1999999999998,29/01/2023,Colorectal Surgery
56,nwm104_total,0.9,0.44999999999999996,1,30/01/2023,Colorectal Surgery
56,nwm52_total,54.7,52.9,56,30/01/2023,Colorectal Surgery
56,nwm78_total,5.9,5.449999999999999,6,30/01/2023,Colorectal Surgery
56,wl_Deferred,1.9,1.45,2,30/01/2023,Colorectal Surgery
56,wl_Planned,903.3,892.15,916.0999999999999,30/01/2023,Colorectal Surgery
56,wl_size_active,1215.3,1175.5,1256.5,30/01/2023,Colorectal Surgery
57,nwm104_total,0.9,0.44999999999999996,1,31/01/2023,Colorectal Surgery
57,nwm52_total,59.3,57.45,61,31/01/2023,Colorectal Surgery
57,nwm78_total,5.9,5.449999999999999,6,31/01/2023,Colorectal Surgery
57,wl_Deferred,1.9,1.45,2,31/01/2023,Colorectal Surgery
57,wl_Planned,903,890.7,915.55,31/01/2023,Colorectal Surgery
57,wl_size_active,1226.1,1187.25,1268.4499999999998,31/01/2023,Colorectal Surgery
58,nwm104_total,0.9,0.44999999999999996,1,01/02/2023,Colorectal Surgery
58,nwm52_total,59.3,57.45,61,01/02/2023,Colorectal Surgery
58,nwm78_total,5.9,5.449999999999999,6,01/02/2023,Colorectal Surgery
58,wl_Deferred,1.8,1,2,01/02/2023,Colorectal Surgery
58,wl_Planned,903.6,890.5999999999999,916,01/02/2023,Colorectal Surgery
58,wl_size_active,1235.9,1195.7,1276.4499999999998,01/02/2023,Colorectal Surgery
59,nwm104_total,0.9,0.44999999999999996,1,02/02/2023,Colorectal Surgery
59,nwm52_total,59.3,57.45,61,02/02/2023,Colorectal Surgery
59,nwm78_total,5.9,5.449999999999999,6,02/02/2023,Colorectal Surgery
59,wl_Deferred,1.8,1,2,02/02/2023,Colorectal Surgery
59,wl_Planned,903.7,890.15,917.0999999999999,02/02/2023,Colorectal Surgery
59,wl_size_active,1244.3,1202.8000000000002,1286.8999999999999,02/02/2023,Colorectal Surgery
60,nwm104_total,0.9,0.44999999999999996,1,03/02/2023,Colorectal Surgery
60,nwm52_total,59.3,57.45,61,03/02/2023,Colorectal Surgery
60,nwm78_total,5.9,5.449999999999999,6,03/02/2023,Colorectal Surgery
60,wl_Deferred,1.8,1,2,03/02/2023,Colorectal Surgery
60,wl_Planned,904.4,891.5999999999999,917.55,03/02/2023,Colorectal Surgery
60,wl_size_active,1253.7,1213.05,1300.1,03/02/2023,Colorectal Surgery
61,nwm104_total,0.9,0.44999999999999996,1,04/02/2023,Colorectal Surgery
61,nwm52_total,59.3,57.45,61,04/02/2023,Colorectal Surgery
61,nwm78_total,5.9,5.449999999999999,6,04/02/2023,Colorectal Surgery
61,wl_Deferred,1.8,1,2,04/02/2023,Colorectal Surgery
61,wl_Planned,904.5,891.5,917.55,04/02/2023,Colorectal Surgery
61,wl_size_active,1263.4,1219.05,1309.1999999999998,04/02/2023,Colorectal Surgery
62,nwm104_total,0.9,0.44999999999999996,1,05/02/2023,Colorectal Surgery
62,nwm52_total,59.2,57.45,61,05/02/2023,Colorectal Surgery
62,nwm78_total,5.9,5.449999999999999,6,05/02/2023,Colorectal Surgery
62,wl_Deferred,1.8,1,2,05/02/2023,Colorectal Surgery
62,wl_Planned,905.5,893.1500000000001,919,05/02/2023,Colorectal Surgery
62,wl_size_active,1270.7,1224.75,1316.65,05/02/2023,Colorectal Surgery
63,nwm104_total,0.9,0.44999999999999996,1,06/02/2023,Colorectal Surgery
