day,metric,mean,q025,q975,date,specialty
27,nwm104_total,0,0,0,24/10/2022,General Surgery
27,nwm52_total,0,0,0,24/10/2022,General Surgery
27,nwm78_total,0,0,0,24/10/2022,General Surgery
27,rtt_nwm78_total,0,0,0,24/10/2022,General Surgery
27,wl_size,0,0,0,24/10/2022,General Surgery
28,nwl104_total,0,0,0,25/10/2022,General Surgery
28,nwl52_total,0,0,0,25/10/2022,General Surgery
28,nwm104_total,0,0,0,25/10/2022,General Surgery
28,nwm52_total,0,0,0,25/10/2022,General Surgery
28,nwm78_total,0,0,0,25/10/2022,General Surgery
28,rtt_maxwt,0,0,0,25/10/2022,General Surgery
28,rtt_meanwt,0,0,0,25/10/2022,General Surgery
28,rtt_medianwt,0,0,0,25/10/2022,General Surgery
28,rtt_nwm78_total,0,0,0,25/10/2022,General Surgery
28,wl_size,0,0,0,25/10/2022,General Surgery
29,nwl104_total,0,0,0,26/10/2022,General Surgery
29,nwl52_total,0,0,0,26/10/2022,General Surgery
29,nwm104_total,0,0,0,26/10/2022,General Surgery
29,nwm52_total,0,0,0,26/10/2022,General Surgery
29,nwm78_total,0,0,0,26/10/2022,General Surgery
29,rtt_maxwt,0,0,0,26/10/2022,General Surgery
29,rtt_meanwt,0,0,0,26/10/2022,General Surgery
29,rtt_medianwt,0,0,0,26/10/2022,General Surgery
29,rtt_nwm78_total,0,0,0,26/10/2022,General Surgery
29,wl_size,0,0,0,26/10/2022,General Surgery
30,nwl104_total,0,0,0,27/10/2022,General Surgery
30,nwl52_total,0,0,0,27/10/2022,General Surgery
30,nwm104_total,0,0,0,27/10/2022,General Surgery
30,nwm52_total,0,0,0,27/10/2022,General Surgery
30,nwm78_total,0,0,0,27/10/2022,General Surgery
30,rtt_nwm78_total,0,0,0,27/10/2022,General Surgery
30,wl_size,0,0,0,27/10/2022,General Surgery
31,nwl104_total,0,0,0,28/10/2022,General Surgery
31,nwl52_total,0,0,0,28/10/2022,General Surgery
31,nwm104_total,0,0,0,28/10/2022,General Surgery
31,nwm52_total,0,0,0,28/10/2022,General Surgery
31,nwm78_total,0,0,0,28/10/2022,General Surgery
31,rtt_maxwt,0,0,0,28/10/2022,General Surgery
31,rtt_meanwt,0,0,0,28/10/2022,General Surgery
31,rtt_medianwt,0,0,0,28/10/2022,General Surgery
31,rtt_nwm78_total,0,0,0,28/10/2022,General Surgery
31,wl_size,0,0,0,28/10/2022,General Surgery
32,nwl104_total,0,0,0,29/10/2022,General Surgery
32,nwl52_total,1,1,1,29/10/2022,General Surgery
32,nwm104_total,0,0,0,29/10/2022,General Surgery
32,nwm52_total,0,0,0,29/10/2022,General Surgery
32,nwm78_total,0,0,0,29/10/2022,General Surgery
32,rtt_maxwt,0,0,0,29/10/2022,General Surgery
32,rtt_meanwt,0,0,0,29/10/2022,General Surgery
32,rtt_medianwt,0,0,0,29/10/2022,General Surgery
32,rtt_nwm78_total,0,0,0,29/10/2022,General Surgery
32,wl_size,1,1,1,29/10/2022,General Surgery
33,nwl104_total,0,0,0,30/10/2022,General Surgery
33,nwl52_total,0,0,0,30/10/2022,General Surgery
33,nwm104_total,0,0,0,30/10/2022,General Surgery
33,nwm52_total,0,0,0,30/10/2022,General Surgery
33,nwm78_total,0,0,0,30/10/2022,General Surgery
33,rtt_maxwt,1,1,1,30/10/2022,General Surgery
33,rtt_meanwt,0.5,0.5,0.5,30/10/2022,General Surgery
33,rtt_medianwt,0.5,0.5,0.5,30/10/2022,General Surgery
33,rtt_nwm78_total,0,0,0,30/10/2022,General Surgery
33,wl_size,0,0,0,30/10/2022,General Surgery
34,nwl104_total,0,0,0,31/10/2022,General Surgery
34,nwl52_total,0,0,0,31/10/2022,General Surgery
34,nwm104_total,0,0,0,31/10/2022,General Surgery
34,nwm52_total,0,0,0,31/10/2022,General Surgery
34,nwm78_total,0,0,0,31/10/2022,General Surgery
34,rtt_nwm78_total,0,0,0,31/10/2022,General Surgery
34,wl_size,0,0,0,31/10/2022,General Surgery
35,nwl104_total,0,0,0,01/11/2022,General Surgery
35,nwl52_total,0,0,0,01/11/2022,General Surgery
35,nwm104_total,0,0,0,01/11/2022,General Surgery
35,nwm52_total,0,0,0,01/11/2022,General Surgery
35,nwm78_total,0,0,0,01/11/2022,General Surgery
35,rtt_maxwt,0,0,0,01/11/2022,General Surgery
35,rtt_meanwt,0,0,0,01/11/2022,General Surgery
35,rtt_medianwt,0,0,0,01/11/2022,General Surgery
35,rtt_nwm78_total,0,0,0,01/11/2022,General Surgery
35,wl_size,0,0,0,01/11/2022,General Surgery
36,nwl104_total,0,0,0,02/11/2022,General Surgery
36,nwl52_total,0,0,0,02/11/2022,General Surgery
36,nwm104_total,0,0,0,02/11/2022,General Surgery
36,nwm52_total,0,0,0,02/11/2022,General Surgery
36,nwm78_total,0,0,0,02/11/2022,General Surgery
36,rtt_nwm78_total,0,0,0,02/11/2022,General Surgery
36,wl_size,0,0,0,02/11/2022,General Surgery
37,nwl104_total,0,0,0,03/11/2022,General Surgery
37,nwl52_total,0,0,0,03/11/2022,General Surgery
37,nwm104_total,0,0,0,03/11/2022,General Surgery
37,nwm52_total,0,0,0,03/11/2022,General Surgery
37,nwm78_total,0,0,0,03/11/2022,General Surgery
37,rtt_maxwt,398,398,398,03/11/2022,General Surgery
37,rtt_meanwt,132.66666666666666,132.66666666666666,132.66666666666666,03/11/2022,General Surgery
37,rtt_medianwt,0,0,0,03/11/2022,General Surgery
37,rtt_nwm78_total,0,0,0,03/11/2022,General Surgery
37,wl_size,0,0,0,03/11/2022,General Surgery
38,nwl104_total,0,0,0,04/11/2022,General Surgery
38,nwl52_total,0,0,0,04/11/2022,General Surgery
38,nwm104_total,0,0,0,04/11/2022,General Surgery
38,nwm52_total,0,0,0,04/11/2022,General Surgery
38,nwm78_total,0,0,0,04/11/2022,General Surgery
38,rtt_maxwt,0,0,0,04/11/2022,General Surgery
38,rtt_meanwt,0,0,0,04/11/2022,General Surgery
38,rtt_medianwt,0,0,0,04/11/2022,General Surgery
38,rtt_nwm78_total,0,0,0,04/11/2022,General Surgery
38,wl_size,0,0,0,04/11/2022,General Surgery
39,nwl104_total,0,0,0,05/11/2022,General Surgery
39,nwl52_total,2,2,2,05/11/2022,General Surgery
39,nwm104_total,0,0,0,05/11/2022,General Surgery
39,nwm52_total,0,0,0,05/11/2022,General Surgery
39,nwm78_total,0,0,0,05/11/2022,General Surgery
39,rtt_maxwt,0,0,0,05/11/2022,General Surgery
39,rtt_meanwt,0,0,0,05/11/2022,General Surgery
39,rtt_medianwt,0,0,0,05/11/2022,General Surgery
39,rtt_nwm78_total,0,0,0,05/11/2022,General Surgery
39,wl_size,2,2,2,05/11/2022,General Surgery
40,nwl104_total,0,0,0,06/11/2022,General Surgery
40,nwl52_total,0,0,0,06/11/2022,General Surgery
40,nwm104_total,0,0,0,06/11/2022,General Surgery
40,nwm52_total,0,0,0,06/11/2022,General Surgery
40,nwm78_total,0,0,0,06/11/2022,General Surgery
40,rtt_maxwt,1,1,1,06/11/2022,General Surgery
40,rtt_meanwt,0.5,0.5,0.5,06/11/2022,General Surgery
40,rtt_medianwt,0.5,0.5,0.5,06/11/2022,General Surgery
40,rtt_nwm78_total,0,0,0,06/11/2022,General Surgery
40,wl_size,0,0,0,06/11/2022,General Surgery
41,nwl104_total,0,0,0,07/11/2022,General Surgery
41,nwl52_total,0,0,0,07/11/2022,General Surgery
41,nwm104_total,0,0,0,07/11/2022,General Surgery
41,nwm52_total,0,0,0,07/11/2022,General Surgery
41,nwm78_total,0,0,0,07/11/2022,General Surgery
41,rtt_nwm78_total,0,0,0,07/11/2022,General Surgery
41,wl_size,0,0,0,07/11/2022,General Surgery
42,nwl104_total,0,0,0,08/11/2022,General Surgery
42,nwl52_total,0,0,0,08/11/2022,General Surgery
42,nwm104_total,0,0,0,08/11/2022,General Surgery
42,nwm52_total,0,0,0,08/11/2022,General Surgery
42,nwm78_total,0,0,0,08/11/2022,General Surgery
42,rtt_maxwt,0,0,0,08/11/2022,General Surgery
42,rtt_meanwt,0,0,0,08/11/2022,General Surgery
42,rtt_medianwt,0,0,0,08/11/2022,General Surgery
42,rtt_nwm78_total,0,0,0,08/11/2022,General Surgery
42,wl_size,0,0,0,08/11/2022,General Surgery
43,nwl104_total,0,0,0,09/11/2022,General Surgery
43,nwl52_total,1,1,1,09/11/2022,General Surgery
43,nwm104_total,0,0,0,09/11/2022,General Surgery
43,nwm52_total,0,0,0,09/11/2022,General Surgery
43,nwm78_total,0,0,0,09/11/2022,General Surgery
43,rtt_maxwt,0,0,0,09/11/2022,General Surgery
43,rtt_meanwt,0,0,0,09/11/2022,General Surgery
43,rtt_medianwt,0,0,0,09/11/2022,General Surgery
43,rtt_nwm78_total,0,0,0,09/11/2022,General Surgery
43,wl_size,1,1,1,09/11/2022,General Surgery
44,nwl104_total,0,0,0,10/11/2022,General Surgery
44,nwl52_total,0,0,0,10/11/2022,General Surgery
44,nwm104_total,0,0,0,10/11/2022,General Surgery
44,nwm52_total,0,0,0,10/11/2022,General Surgery
44,nwm78_total,0,0,0,10/11/2022,General Surgery
44,rtt_maxwt,0,0,0,10/11/2022,General Surgery
44,rtt_meanwt,0,0,0,10/11/2022,General Surgery
44,rtt_medianwt,0,0,0,10/11/2022,General Surgery
44,rtt_nwm78_total,0,0,0,10/11/2022,General Surgery
44,wl_size,0,0,0,10/11/2022,General Surgery
45,nwl104_total,0,0,0,11/11/2022,General Surgery
45,nwl52_total,0,0,0,11/11/2022,General Surgery
45,nwm104_total,0,0,0,11/11/2022,General Surgery
45,nwm52_total,0,0,0,11/11/2022,General Surgery
45,nwm78_total,0,0,0,11/11/2022,General Surgery
45,rtt_nwm78_total,0,0,0,11/11/2022,General Surgery
45,wl_size,0,0,0,11/11/2022,General Surgery
46,nwl104_total,0,0,0,12/11/2022,General Surgery
46,nwl52_total,0,0,0,12/11/2022,General Surgery
46,nwm104_total,0,0,0,12/11/2022,General Surgery
46,nwm52_total,0,0,0,12/11/2022,General Surgery
46,nwm78_total,0,0,0,12/11/2022,General Surgery
46,rtt_maxwt,0,0,0,12/11/2022,General Surgery
46,rtt_meanwt,0,0,0,12/11/2022,General Surgery
46,rtt_medianwt,0,0,0,12/11/2022,General Surgery
46,rtt_nwm78_total,0,0,0,12/11/2022,General Surgery
46,wl_size,0,0,0,12/11/2022,General Surgery
47,nwl104_total,0,0,0,13/11/2022,General Surgery
47,nwl52_total,0,0,0,13/11/2022,General Surgery
47,nwm104_total,0,0,0,13/11/2022,General Surgery
47,nwm52_total,0,0,0,13/11/2022,General Surgery
47,nwm78_total,0,0,0,13/11/2022,General Surgery
47,rtt_nwm78_total,0,0,0,13/11/2022,General Surgery
47,wl_size,0,0,0,13/11/2022,General Surgery
48,nwl104_total,0,0,0,14/11/2022,General Surgery
48,nwl52_total,0,0,0,14/11/2022,General Surgery
48,nwm104_total,0,0,0,14/11/2022,General Surgery
48,nwm52_total,0,0,0,14/11/2022,General Surgery
48,nwm78_total,0,0,0,14/11/2022,General Surgery
48,rtt_maxwt,0,0,0,14/11/2022,General Surgery
48,rtt_meanwt,0,0,0,14/11/2022,General Surgery
48,rtt_medianwt,0,0,0,14/11/2022,General Surgery
48,rtt_nwm78_total,0,0,0,14/11/2022,General Surgery
48,wl_size,0,0,0,14/11/2022,General Surgery
49,nwl104_total,0,0,0,15/11/2022,General Surgery
49,nwl52_total,0,0,0,15/11/2022,General Surgery
49,nwm104_total,0,0,0,15/11/2022,General Surgery
49,nwm52_total,0,0,0,15/11/2022,General Surgery
49,nwm78_total,0,0,0,15/11/2022,General Surgery
49,rtt_nwm78_total,0,0,0,15/11/2022,General Surgery
49,wl_size,0,0,0,15/11/2022,General Surgery
50,nwl104_total,0,0,0,16/11/2022,General Surgery
50,nwl52_total,0,0,0,16/11/2022,General Surgery
50,nwm104_total,0,0,0,16/11/2022,General Surgery
50,nwm52_total,0,0,0,16/11/2022,General Surgery
50,nwm78_total,0,0,0,16/11/2022,General Surgery
50,rtt_maxwt,398,398,398,16/11/2022,General Surgery
50,rtt_meanwt,99.5,99.5,99.5,16/11/2022,General Surgery
50,rtt_medianwt,0,0,0,16/11/2022,General Surgery
50,rtt_nwm78_total,0,0,0,16/11/2022,General Surgery
50,wl_size,0,0,0,16/11/2022,General Surgery
51,nwl104_total,0,0,0,17/11/2022,General Surgery
51,nwl52_total,0,0,0,17/11/2022,General Surgery
51,nwm104_total,0,0,0,17/11/2022,General Surgery
51,nwm52_total,0,0,0,17/11/2022,General Surgery
51,nwm78_total,0,0,0,17/11/2022,General Surgery
51,rtt_maxwt,0,0,0,17/11/2022,General Surgery
51,rtt_meanwt,0,0,0,17/11/2022,General Surgery
51,rtt_medianwt,0,0,0,17/11/2022,General Surgery
51,rtt_nwm78_total,0,0,0,17/11/2022,General Surgery
51,wl_size,0,0,0,17/11/2022,General Surgery
52,nwl104_total,0,0,0,18/11/2022,General Surgery
52,nwl52_total,1,1,1,18/11/2022,General Surgery
