day,metric,mean,q025,q975,date,specialty
9,nwl104_total,0,0,0,06/10/2022,Trauma & Orthopaedics
9,nwl52_total,3718,3718,3718,06/10/2022,Trauma & Orthopaedics
9,nwm104_total,4,4,4,06/10/2022,Trauma & Orthopaedics
9,nwm52_total,560,560,560,06/10/2022,Trauma & Orthopaedics
9,nwm78_total,60,60,60,06/10/2022,Trauma & Orthopaedics
9,rtt_maxwt,345,345,345,06/10/2022,Trauma & Orthopaedics
9,rtt_meanwt,17.652173913043477,17.652173913043477,17.652173913043477,06/10/2022,Trauma & Orthopaedics
9,rtt_medianwt,2,2,2,06/10/2022,Trauma & Orthopaedics
9,rtt_nwm78_total,60,60,60,06/10/2022,Trauma & Orthopaedics
9,wl_size,4366,4366,4366,06/10/2022,Trauma & Orthopaedics
10,nwl104_total,0,0,0,07/10/2022,Trauma & Orthopaedics
10,nwl52_total,3710,3710,3710,07/10/2022,Trauma & Orthopaedics
10,nwm104_total,4,4,4,07/10/2022,Trauma & Orthopaedics
10,nwm52_total,557,557,557,07/10/2022,Trauma & Orthopaedics
10,nwm78_total,58,58,58,07/10/2022,Trauma & Orthopaedics
10,rtt_maxwt,280,280,280,07/10/2022,Trauma & Orthopaedics
10,rtt_meanwt,12.56,12.56,12.56,07/10/2022,Trauma & Orthopaedics
10,rtt_medianwt,2,2,2,07/10/2022,Trauma & Orthopaedics
10,rtt_nwm78_total,58,58,58,07/10/2022,Trauma & Orthopaedics
10,wl_size,4355,4355,4355,07/10/2022,Trauma & Orthopaedics
11,nwl104_total,0,0,0,08/10/2022,Trauma & Orthopaedics
11,nwl52_total,3701,3701,3701,08/10/2022,Trauma & Orthopaedics
11,nwm104_total,4,4,4,08/10/2022,Trauma & Orthopaedics
11,nwm52_total,553,553,553,08/10/2022,Trauma & Orthopaedics
11,nwm78_total,57,57,57,08/10/2022,Trauma & Orthopaedics
11,rtt_maxwt,128,128,128,08/10/2022,Trauma & Orthopaedics
11,rtt_meanwt,5.545454545454546,5.545454545454546,5.545454545454546,08/10/2022,Trauma & Orthopaedics
11,rtt_medianwt,2,2,2,08/10/2022,Trauma & Orthopaedics
11,rtt_nwm78_total,57,57,57,08/10/2022,Trauma & Orthopaedics
11,wl_size,4339,4339,4339,08/10/2022,Trauma & Orthopaedics
12,nwl104_total,0,0,0,09/10/2022,Trauma & Orthopaedics
12,nwl52_total,3688,3688,3688,09/10/2022,Trauma & Orthopaedics
12,nwm104_total,4,4,4,09/10/2022,Trauma & Orthopaedics
12,nwm52_total,551,551,551,09/10/2022,Trauma & Orthopaedics
12,nwm78_total,56,56,56,09/10/2022,Trauma & Orthopaedics
12,rtt_maxwt,3,3,3,09/10/2022,Trauma & Orthopaedics
12,rtt_meanwt,2.16,2.16,2.16,09/10/2022,Trauma & Orthopaedics
12,rtt_medianwt,3,3,3,09/10/2022,Trauma & Orthopaedics
12,rtt_nwm78_total,56,56,56,09/10/2022,Trauma & Orthopaedics
12,wl_size,4323,4323,4323,09/10/2022,Trauma & Orthopaedics
13,nwl104_total,0,0,0,10/10/2022,Trauma & Orthopaedics
13,nwl52_total,3684,3684,3684,10/10/2022,Trauma & Orthopaedics
13,nwm104_total,4,4,4,10/10/2022,Trauma & Orthopaedics
13,nwm52_total,549,549,549,10/10/2022,Trauma & Orthopaedics
13,nwm78_total,56,56,56,10/10/2022,Trauma & Orthopaedics
13,rtt_maxwt,525,525,525,10/10/2022,Trauma & Orthopaedics
13,rtt_meanwt,19.96551724137931,19.96551724137931,19.96551724137931,10/10/2022,Trauma & Orthopaedics
13,rtt_medianwt,3,3,3,10/10/2022,Trauma & Orthopaedics
13,rtt_nwm78_total,56,56,56,10/10/2022,Trauma & Orthopaedics
13,wl_size,4317,4317,4317,10/10/2022,Trauma & Orthopaedics
14,nwl104_total,0,0,0,11/10/2022,Trauma & Orthopaedics
14,nwl52_total,3665,3665,3665,11/10/2022,Trauma & Orthopaedics
14,nwm104_total,4,4,4,11/10/2022,Trauma & Orthopaedics
14,nwm52_total,549,549,549,11/10/2022,Trauma & Orthopaedics
14,nwm78_total,56,56,56,11/10/2022,Trauma & Orthopaedics
14,rtt_maxwt,5,5,5,11/10/2022,Trauma & Orthopaedics
14,rtt_meanwt,2.272727272727273,2.272727272727273,2.272727272727273,11/10/2022,Trauma & Orthopaedics
14,rtt_medianwt,3,3,3,11/10/2022,Trauma & Orthopaedics
14,rtt_nwm78_total,56,56,56,11/10/2022,Trauma & Orthopaedics
14,wl_size,4298,4298,4298,11/10/2022,Trauma & Orthopaedics
15,nwl104_total,0,0,0,12/10/2022,Trauma & Orthopaedics
15,nwl52_total,3619,3619,3619,12/10/2022,Trauma & Orthopaedics
15,nwm104_total,8,8,8,12/10/2022,Trauma & Orthopaedics
15,nwm52_total,584,584,584,12/10/2022,Trauma & Orthopaedics
15,nwm78_total,65,65,65,12/10/2022,Trauma & Orthopaedics
15,rtt_maxwt,4,4,4,12/10/2022,Trauma & Orthopaedics
15,rtt_meanwt,2,2,2,12/10/2022,Trauma & Orthopaedics
15,rtt_medianwt,2,2,2,12/10/2022,Trauma & Orthopaedics
15,rtt_nwm78_total,65,65,65,12/10/2022,Trauma & Orthopaedics
15,wl_size,4286,4286,4286,12/10/2022,Trauma & Orthopaedics
16,nwl104_total,0,0,0,13/10/2022,Trauma & Orthopaedics
16,nwl52_total,3602,3602,3602,13/10/2022,Trauma & Orthopaedics
16,nwm104_total,8,8,8,13/10/2022,Trauma & Orthopaedics
16,nwm52_total,583,583,583,13/10/2022,Trauma & Orthopaedics
16,nwm78_total,64,64,64,13/10/2022,Trauma & Orthopaedics
16,rtt_maxwt,3,3,3,13/10/2022,Trauma & Orthopaedics
16,rtt_meanwt,2.176470588235294,2.176470588235294,2.176470588235294,13/10/2022,Trauma & Orthopaedics
16,rtt_medianwt,2,2,2,13/10/2022,Trauma & Orthopaedics
16,rtt_nwm78_total,64,64,64,13/10/2022,Trauma & Orthopaedics
16,wl_size,4268,4268,4268,13/10/2022,Trauma & Orthopaedics
17,nwl104_total,0,0,0,14/10/2022,Trauma & Orthopaedics
17,nwl52_total,3598,3598,3598,14/10/2022,Trauma & Orthopaedics
17,nwm104_total,8,8,8,14/10/2022,Trauma & Orthopaedics
17,nwm52_total,579,579,579,14/10/2022,Trauma & Orthopaedics
17,nwm78_total,64,64,64,14/10/2022,Trauma & Orthopaedics
17,rtt_maxwt,2,2,2,14/10/2022,Trauma & Orthopaedics
17,rtt_meanwt,1.3333333333333333,1.3333333333333333,1.3333333333333333,14/10/2022,Trauma & Orthopaedics
17,rtt_medianwt,2,2,2,14/10/2022,Trauma & Orthopaedics
17,rtt_nwm78_total,64,64,64,14/10/2022,Trauma & Orthopaedics
17,wl_size,4260,4260,4260,14/10/2022,Trauma & Orthopaedics
18,nwl104_total,0,0,0,15/10/2022,Trauma & Orthopaedics
18,nwl52_total,3594,3594,3594,15/10/2022,Trauma & Orthopaedics
18,nwm104_total,8,8,8,15/10/2022,Trauma & Orthopaedics
18,nwm52_total,578,578,578,15/10/2022,Trauma & Orthopaedics
18,nwm78_total,64,64,64,15/10/2022,Trauma & Orthopaedics
18,rtt_maxwt,4,4,4,15/10/2022,Trauma & Orthopaedics
18,rtt_meanwt,1.375,1.375,1.375,15/10/2022,Trauma & Orthopaedics
18,rtt_medianwt,2,2,2,15/10/2022,Trauma & Orthopaedics
18,rtt_nwm78_total,64,64,64,15/10/2022,Trauma & Orthopaedics
18,wl_size,4255,4255,4255,15/10/2022,Trauma & Orthopaedics
19,nwl104_total,0,0,0,16/10/2022,Trauma & Orthopaedics
19,nwl52_total,3593,3593,3593,16/10/2022,Trauma & Orthopaedics
19,nwm104_total,8,8,8,16/10/2022,Trauma & Orthopaedics
19,nwm52_total,577,577,577,16/10/2022,Trauma & Orthopaedics
19,nwm78_total,64,64,64,16/10/2022,Trauma & Orthopaedics
19,rtt_maxwt,2,2,2,16/10/2022,Trauma & Orthopaedics
19,rtt_meanwt,0.8,0.8,0.8,16/10/2022,Trauma & Orthopaedics
19,rtt_medianwt,0,0,0,16/10/2022,Trauma & Orthopaedics
19,rtt_nwm78_total,64,64,64,16/10/2022,Trauma & Orthopaedics
19,wl_size,4253,4253,4253,16/10/2022,Trauma & Orthopaedics
20,nwl104_total,0,0,0,17/10/2022,Trauma & Orthopaedics
20,nwl52_total,3596,3596,3596,17/10/2022,Trauma & Orthopaedics
20,nwm104_total,8,8,8,17/10/2022,Trauma & Orthopaedics
20,nwm52_total,577,577,577,17/10/2022,Trauma & Orthopaedics
20,nwm78_total,64,64,64,17/10/2022,Trauma & Orthopaedics
20,rtt_maxwt,37,37,37,17/10/2022,Trauma & Orthopaedics
20,rtt_meanwt,3.5,3.5,3.5,17/10/2022,Trauma & Orthopaedics
20,rtt_medianwt,3,3,3,17/10/2022,Trauma & Orthopaedics
20,rtt_nwm78_total,64,64,64,17/10/2022,Trauma & Orthopaedics
20,wl_size,4257,4257,4257,17/10/2022,Trauma & Orthopaedics
21,nwl104_total,0,0,0,18/10/2022,Trauma & Orthopaedics
21,nwl52_total,3602,3602,3602,18/10/2022,Trauma & Orthopaedics
21,nwm104_total,8,8,8,18/10/2022,Trauma & Orthopaedics
21,nwm52_total,576,576,576,18/10/2022,Trauma & Orthopaedics
21,nwm78_total,64,64,64,18/10/2022,Trauma & Orthopaedics
21,rtt_maxwt,280,280,280,18/10/2022,Trauma & Orthopaedics
21,rtt_meanwt,14.608695652173912,14.608695652173912,14.608695652173912,18/10/2022,Trauma & Orthopaedics
21,rtt_medianwt,3,3,3,18/10/2022,Trauma & Orthopaedics
21,rtt_nwm78_total,64,64,64,18/10/2022,Trauma & Orthopaedics
21,wl_size,4262,4262,4262,18/10/2022,Trauma & Orthopaedics
22,nwl104_total,0,0,0,19/10/2022,Trauma & Orthopaedics
22,nwl52_total,3557,3557,3557,19/10/2022,Trauma & Orthopaedics
22,nwm104_total,10,10,10,19/10/2022,Trauma & Orthopaedics
22,nwm52_total,605,605,605,19/10/2022,Trauma & Orthopaedics
22,nwm78_total,67,67,67,19/10/2022,Trauma & Orthopaedics
22,rtt_maxwt,345,345,345,19/10/2022,Trauma & Orthopaedics
22,rtt_meanwt,13.621621621621621,13.621621621621621,13.621621621621621,19/10/2022,Trauma & Orthopaedics
22,rtt_medianwt,3,3,3,19/10/2022,Trauma & Orthopaedics
22,rtt_nwm78_total,67,67,67,19/10/2022,Trauma & Orthopaedics
22,wl_size,4246,4246,4246,19/10/2022,Trauma & Orthopaedics
23,nwl104_total,0,0,0,20/10/2022,Trauma & Orthopaedics
23,nwl52_total,3562,3562,3562,20/10/2022,Trauma & Orthopaedics
23,nwm104_total,10,10,10,20/10/2022,Trauma & Orthopaedics
23,nwm52_total,604,604,604,20/10/2022,Trauma & Orthopaedics
23,nwm78_total,67,67,67,20/10/2022,Trauma & Orthopaedics
23,rtt_maxwt,3,3,3,20/10/2022,Trauma & Orthopaedics
23,rtt_meanwt,1.625,1.625,1.625,20/10/2022,Trauma & Orthopaedics
23,rtt_medianwt,3,3,3,20/10/2022,Trauma & Orthopaedics
23,rtt_nwm78_total,67,67,67,20/10/2022,Trauma & Orthopaedics
23,wl_size,4249,4249,4249,20/10/2022,Trauma & Orthopaedics
24,nwl104_total,0,0,0,21/10/2022,Trauma & Orthopaedics
24,nwl52_total,3569,3569,3569,21/10/2022,Trauma & Orthopaedics
24,nwm104_total,10,10,10,21/10/2022,Trauma & Orthopaedics
24,nwm52_total,598,598,598,21/10/2022,Trauma & Orthopaedics
24,nwm78_total,67,67,67,21/10/2022,Trauma & Orthopaedics
24,rtt_maxwt,4,4,4,21/10/2022,Trauma & Orthopaedics
24,rtt_meanwt,2.15,2.15,2.15,21/10/2022,Trauma & Orthopaedics
24,rtt_medianwt,3.5,3.5,3.5,21/10/2022,Trauma & Orthopaedics
24,rtt_nwm78_total,67,67,67,21/10/2022,Trauma & Orthopaedics
24,wl_size,4250,4250,4250,21/10/2022,Trauma & Orthopaedics
25,nwl104_total,0,0,0,22/10/2022,Trauma & Orthopaedics
25,nwl52_total,3567,3567,3567,22/10/2022,Trauma & Orthopaedics
25,nwm104_total,10,10,10,22/10/2022,Trauma & Orthopaedics
25,nwm52_total,597,597,597,22/10/2022,Trauma & Orthopaedics
25,nwm78_total,67,67,67,22/10/2022,Trauma & Orthopaedics
25,rtt_maxwt,4,4,4,22/10/2022,Trauma & Orthopaedics
25,rtt_meanwt,2.0952380952380953,2.0952380952380953,2.0952380952380953,22/10/2022,Trauma & Orthopaedics
25,rtt_medianwt,4,4,4,22/10/2022,Trauma & Orthopaedics
25,rtt_nwm78_total,67,67,67,22/10/2022,Trauma & Orthopaedics
25,wl_size,4247,4247,4247,22/10/2022,Trauma & Orthopaedics
26,nwl104_total,0,0,0,23/10/2022,Trauma & Orthopaedics
26,nwl52_total,3566,3566,3566,23/10/2022,Trauma & Orthopaedics
26,nwm104_total,10,10,10,23/10/2022,Trauma & Orthopaedics
26,nwm52_total,595,595,595,23/10/2022,Trauma & Orthopaedics
26,nwm78_total,67,67,67,23/10/2022,Trauma & Orthopaedics
26,rtt_maxwt,5,5,5,23/10/2022,Trauma & Orthopaedics
26,rtt_meanwt,2.8484848484848486,2.8484848484848486,2.8484848484848486,23/10/2022,Trauma & Orthopaedics
26,rtt_medianwt,5,5,5,23/10/2022,Trauma & Orthopaedics
26,rtt_nwm78_total,67,67,67,23/10/2022,Trauma & Orthopaedics
26,wl_size,4244,4244,4244,23/10/2022,Trauma & Orthopaedics
27,nwl104_total,0,0,0,24/10/2022,Trauma & Orthopaedics
27,nwl52_total,3568,3568,3568,24/10/2022,Trauma & Orthopaedics
27,nwm104_total,10,10,10,24/10/2022,Trauma & Orthopaedics
27,nwm52_total,595,595,595,24/10/2022,Trauma & Orthopaedics
27,nwm78_total,67,67,67,24/10/2022,Trauma & Orthopaedics
27,rtt_maxwt,5,5,5,24/10/2022,Trauma & Orthopaedics
27,rtt_meanwt,3.3333333333333335,3.3333333333333335,3.3333333333333335,24/10/2022,Trauma & Orthopaedics
27,rtt_medianwt,5,5,5,24/10/2022,Trauma & Orthopaedics
27,rtt_nwm78_total,67,67,67,24/10/2022,Trauma & Orthopaedics
27,wl_size,4245,4245,4245,24/10/2022,Trauma & Orthopaedics
28,nwl104_total,0,0,0,25/10/2022,Trauma & Orthopaedics
28,nwl52_total,3576,3576,3576,25/10/2022,Trauma & Orthopaedics
28,nwm104_total,10,10,10,25/10/2022,Trauma & Orthopaedics
28,nwm52_total,593,593,593,25/10/2022,Trauma & Orthopaedics
28,nwm78_total,67,67,67,25/10/2022,Trauma & Orthopaedics
28,rtt_maxwt,128,128,128,25/10/2022,Trauma & Orthopaedics
28,rtt_meanwt,9.904761904761905,9.904761904761905,9.904761904761905,25/10/2022,Trauma & Orthopaedics
28,rtt_medianwt,5,5,5,25/10/2022,Trauma & Orthopaedics
28,rtt_nwm78_total,67,67,67,25/10/2022,Trauma & Orthopaedics
28,wl_size,4251,4251,4251,25/10/2022,Trauma & Orthopaedics
29,nwl104_total,0,0,0,26/10/2022,Trauma & Orthopaedics
29,nwl52_total,3552,3552,3552,26/10/2022,Trauma & Orthopaedics
29,nwm104_total,10,10,10,26/10/2022,Trauma & Orthopaedics
29,nwm52_total,620,620,620,26/10/2022,Trauma & Orthopaedics
29,nwm78_total,76,76,76,26/10/2022,Trauma & Orthopaedics
29,rtt_maxwt,6,6,6,26/10/2022,Trauma & Orthopaedics
29,rtt_meanwt,3.142857142857143,3.142857142857143,3.142857142857143,26/10/2022,Trauma & Orthopaedics
29,rtt_medianwt,6,6,6,26/10/2022,Trauma & Orthopaedics
29,rtt_nwm78_total,76,76,76,26/10/2022,Trauma & Orthopaedics
29,wl_size,4253,4253,4253,26/10/2022,Trauma & Orthopaedics
30,nwl104_total,0,0,0,27/10/2022,Trauma & Orthopaedics
30,nwl52_total,3539,3539,3539,27/10/2022,Trauma & Orthopaedics
30,nwm104_total,9,9,9,27/10/2022,Trauma & Orthopaedics
30,nwm52_total,617,617,617,27/10/2022,Trauma & Orthopaedics
30,nwm78_total,74,74,74,27/10/2022,Trauma & Orthopaedics
30,rtt_maxwt,7,7,7,27/10/2022,Trauma & Orthopaedics
30,rtt_meanwt,4.684210526315789,4.684210526315789,4.684210526315789,27/10/2022,Trauma & Orthopaedics
30,rtt_medianwt,6,6,6,27/10/2022,Trauma & Orthopaedics
30,rtt_nwm78_total,74,74,74,27/10/2022,Trauma & Orthopaedics
30,wl_size,4237,4237,4237,27/10/2022,Trauma & Orthopaedics
31,nwl104_total,0,0,0,28/10/2022,Trauma & Orthopaedics
31,nwl52_total,3533,3533,3533,28/10/2022,Trauma & Orthopaedics
31,nwm104_total,9,9,9,28/10/2022,Trauma & Orthopaedics
31,nwm52_total,609,609,609,28/10/2022,Trauma & Orthopaedics
31,nwm78_total,73,73,73,28/10/2022,Trauma & Orthopaedics
31,rtt_maxwt,39,39,39,28/10/2022,Trauma & Orthopaedics
31,rtt_meanwt,7,7,7,28/10/2022,Trauma & Orthopaedics
31,rtt_medianwt,7,7,7,28/10/2022,Trauma & Orthopaedics
31,rtt_nwm78_total,73,73,73,28/10/2022,Trauma & Orthopaedics
31,wl_size,4221,4221,4221,28/10/2022,Trauma & Orthopaedics
32,nwl104_total,0,0,0,29/10/2022,Trauma & Orthopaedics
32,nwl52_total,3511,3511,3511,29/10/2022,Trauma & Orthopaedics
32,nwm104_total,9,9,9,29/10/2022,Trauma & Orthopaedics
32,nwm52_total,609,609,609,29/10/2022,Trauma & Orthopaedics
32,nwm78_total,73,73,73,29/10/2022,Trauma & Orthopaedics
32,rtt_maxwt,8,8,8,29/10/2022,Trauma & Orthopaedics
32,rtt_meanwt,5.333333333333333,5.333333333333333,5.333333333333333,29/10/2022,Trauma & Orthopaedics
32,rtt_medianwt,7,7,7,29/10/2022,Trauma & Orthopaedics
32,rtt_nwm78_total,73,73,73,29/10/2022,Trauma & Orthopaedics
32,wl_size,4199,4199,4199,29/10/2022,Trauma & Orthopaedics
33,nwl104_total,0,0,0,30/10/2022,Trauma & Orthopaedics
33,nwl52_total,3513,3513,3513,30/10/2022,Trauma & Orthopaedics
33,nwm104_total,9,9,9,30/10/2022,Trauma & Orthopaedics
33,nwm52_total,608,608,608,30/10/2022,Trauma & Orthopaedics
33,nwm78_total,73,73,73,30/10/2022,Trauma & Orthopaedics
33,rtt_maxwt,7,7,7,30/10/2022,Trauma & Orthopaedics
33,rtt_meanwt,3.6923076923076925,3.6923076923076925,3.6923076923076925,30/10/2022,Trauma & Orthopaedics
33,rtt_medianwt,6,6,6,30/10/2022,Trauma & Orthopaedics
33,rtt_nwm78_total,73,73,73,30/10/2022,Trauma & Orthopaedics
33,wl_size,4200,4200,4200,30/10/2022,Trauma & Orthopaedics
34,nwl104_total,0,0,0,31/10/2022,Trauma & Orthopaedics
34,nwl52_total,3502,3502,3502,31/10/2022,Trauma & Orthopaedics
34,nwm104_total,9,9,9,31/10/2022,Trauma & Orthopaedics
34,nwm52_total,605,605,605,31/10/2022,Trauma & Orthopaedics
34,nwm78_total,73,73,73,31/10/2022,Trauma & Orthopaedics
34,rtt_maxwt,65,65,65,31/10/2022,Trauma & Orthopaedics
34,rtt_meanwt,7.764705882352941,7.764705882352941,7.764705882352941,31/10/2022,Trauma & Orthopaedics
34,rtt_medianwt,7,7,7,31/10/2022,Trauma & Orthopaedics
34,rtt_nwm78_total,73,73,73,31/10/2022,Trauma & Orthopaedics
34,wl_size,4186,4186,4186,31/10/2022,Trauma & Orthopaedics
35,nwl104_total,0,0,0,01/11/2022,Trauma & Orthopaedics
35,nwl52_total,3496,3496,3496,01/11/2022,Trauma & Orthopaedics
35,nwm104_total,9,9,9,01/11/2022,Trauma & Orthopaedics
35,nwm52_total,605,605,605,01/11/2022,Trauma & Orthopaedics
35,nwm78_total,73,73,73,01/11/2022,Trauma & Orthopaedics
35,rtt_maxwt,7,7,7,01/11/2022,Trauma & Orthopaedics
35,rtt_meanwt,4.25,4.25,4.25,01/11/2022,Trauma & Orthopaedics
35,rtt_medianwt,7,7,7,01/11/2022,Trauma & Orthopaedics
35,rtt_nwm78_total,73,73,73,01/11/2022,Trauma & Orthopaedics
35,wl_size,4179,4179,4179,01/11/2022,Trauma & Orthopaedics
36,nwl104_total,0,0,0,02/11/2022,Trauma & Orthopaedics
36,nwl52_total,3462,3462,3462,02/11/2022,Trauma & Orthopaedics
36,nwm104_total,10,10,10,02/11/2022,Trauma & Orthopaedics
36,nwm52_total,639,639,639,02/11/2022,Trauma & Orthopaedics
36,nwm78_total,83,83,83,02/11/2022,Trauma & Orthopaedics
36,rtt_maxwt,8,8,8,02/11/2022,Trauma & Orthopaedics
36,rtt_meanwt,4.733333333333333,4.733333333333333,4.733333333333333,02/11/2022,Trauma & Orthopaedics
36,rtt_medianwt,8,8,8,02/11/2022,Trauma & Orthopaedics
36,rtt_nwm78_total,83,83,83,02/11/2022,Trauma & Orthopaedics
36,wl_size,4175,4175,4175,02/11/2022,Trauma & Orthopaedics
37,nwl104_total,0,0,0,03/11/2022,Trauma & Orthopaedics
